customer_id,total_transactions,total_transaction_value,average_transaction_value,maximum_transaction_value,total_red_flags,maximum_rule_score,alert_count,customer_risk_level
CUST003882,19,10682.050000000001,562.2131578947369,2745.01,49,35,19,MEDIUM
CUST003883,18,12171.79,676.2105555555556,2152.96,46,35,18,MEDIUM
CUST003884,20,15001.34,750.067,3341.09,53,40,20,MEDIUM
CUST003885,25,14246.25,569.85,2536.19,90,50,25,HIGH
CUST003886,19,13910.82,732.1484210526315,5103.67,56,55,19,HIGH
CUST003887,35,28639.57,818.2734285714286,3974.16,93,40,35,MEDIUM
CUST003888,37,24393.65,659.2878378378379,3673.54,100,40,37,MEDIUM
CUST003889,22,50830.17999999999,2310.462727272727,42854.71,57,80,22,CRITICAL
CUST003890,25,20176.49,807.0596,3159.65,70,40,25,MEDIUM
CUST003891,23,15858.32,689.4921739130434,2937.04,65,40,23,MEDIUM
CUST003892,29,38986.78,1344.371724137931,11577.15,78,65,29,HIGH
CUST003893,21,15186.91,723.1861904761905,2455.01,33,20,0,LOW
CUST003894,23,14231.45,618.758695652174,1680.46,61,40,23,MEDIUM
CUST003895,20,12586.99,629.3495,2049.81,51,40,20,MEDIUM
CUST003896,19,23616.36,1242.9663157894738,7844.13,55,55,19,HIGH
CUST003897,25,24587.53,983.5011999999999,6464.44,69,55,25,HIGH
CUST003898,21,16980.67,808.6033333333332,2447.5,52,35,21,MEDIUM
CUST003899,30,19417.31,647.2436666666667,6375.29,83,55,30,HIGH
CUST003900,31,21354.83,688.8654838709678,5177.14,81,55,31,HIGH
CUST003901,25,20048.69,801.9476,4643.67,70,40,25,MEDIUM
CUST003902,20,17911.26,895.5629999999999,4734.43,57,50,20,HIGH
CUST003903,22,10943.57,497.435,1723.28,58,35,22,MEDIUM
CUST003904,27,15338.880000000001,568.1066666666667,1890.5,73,40,27,MEDIUM
CUST003905,29,23744.260000000002,818.7675862068966,5050.59,75,55,29,HIGH
CUST003906,21,19992.98,952.0466666666666,4775.89,55,35,21,MEDIUM
CUST003907,26,19024.07,731.6949999999999,8823.5,75,65,26,HIGH
CUST003908,19,9967.8,524.6210526315789,1520.15,55,40,19,MEDIUM
CUST003909,26,15368.58,591.0992307692308,2850.94,71,40,26,MEDIUM
CUST003910,22,16846.14,765.7336363636364,3375.22,56,35,22,MEDIUM
CUST003911,21,23130.64,1101.4590476190476,9040.27,58,85,21,CRITICAL
CUST003912,26,54332.7,2089.7192307692308,22937.51,72,55,26,HIGH
CUST003913,17,6781.62,398.9188235294118,1131.06,48,40,17,MEDIUM
CUST003914,26,24876.399999999998,956.7846153846153,6831.94,69,50,26,HIGH
CUST003915,19,41383.69,2178.088947368421,28319.5,51,60,19,HIGH
CUST003916,27,26897.2,996.1925925925926,9463.43,82,80,27,CRITICAL
CUST003917,22,7739.79,351.80863636363637,1666.91,59,40,22,MEDIUM
CUST003918,22,11279.04,512.6836363636364,1838.99,56,40,22,MEDIUM
CUST003919,14,8342.72,595.9085714285713,1902.99,33,40,14,MEDIUM
CUST003920,30,21634.510000000002,721.1503333333334,4388.6,78,40,30,MEDIUM
CUST003921,33,23693.079999999998,717.9721212121211,6218.32,80,50,33,HIGH
CUST003922,25,21044.42,841.7768,4164.24,69,40,25,MEDIUM
CUST003923,18,11963.76,664.6533333333333,2449.62,49,40,18,MEDIUM
CUST003924,16,8193.03,512.064375,1881.15,44,40,16,MEDIUM
CUST003925,21,16214.85,772.1357142857144,4070.84,57,40,21,MEDIUM
CUST003926,25,33836.94,1353.4776000000002,12269.75,68,65,25,HIGH
CUST003927,21,11422.380000000001,543.9228571428572,2307.16,56,25,14,MEDIUM
CUST003928,17,8603.11,506.0652941176471,1974.45,49,40,17,MEDIUM
CUST003929,26,17257.96,663.7676923076923,7438.17,66,55,26,HIGH
CUST003930,26,19187.46,737.9792307692308,4820.76,71,40,26,MEDIUM
CUST003931,24,24207.02,1008.6258333333334,7993.44,68,50,24,HIGH
CUST003932,21,18281.89,870.5661904761904,3332.98,57,40,21,MEDIUM
CUST003933,29,14732.33,508.0113793103448,2126.56,72,40,29,MEDIUM
CUST003934,20,20740.04,1037.002,3550.56,55,40,20,MEDIUM
CUST003935,31,18497.399999999998,596.6903225806451,3151.99,85,40,31,MEDIUM
CUST003936,26,25221.370000000003,970.0526923076924,6580.81,75,55,26,HIGH
CUST003937,25,22819.64,912.7855999999999,9898.26,76,65,25,HIGH
CUST003938,20,21122.96,1056.148,10636.47,81,60,20,HIGH
CUST003939,23,22552.39,980.5386956521739,3749.91,57,40,23,MEDIUM
CUST003940,24,14655.310000000001,610.6379166666667,2666.53,64,40,24,MEDIUM
CUST003941,16,22559.23,1409.951875,9430.22,44,70,16,CRITICAL
CUST003942,24,13576.88,565.7033333333333,2694.34,60,40,24,MEDIUM
CUST003943,20,9526.98,476.349,2684.77,47,40,20,MEDIUM
CUST003944,19,13684.15,720.2184210526316,3451.6,49,40,19,MEDIUM
CUST003945,26,10610.53,408.0973076923077,1432.02,66,40,26,MEDIUM
CUST003946,21,15877.94,756.092380952381,3866.06,58,40,21,MEDIUM
CUST003947,20,6914.13,345.7065,1168.68,50,40,20,MEDIUM
CUST003948,20,15355.5,767.775,3732.14,55,40,20,MEDIUM
CUST003949,31,17629.68,568.6993548387097,2818.67,81,40,31,MEDIUM
CUST003950,19,11075.9,582.9421052631578,1899.34,52,40,19,MEDIUM
CUST003951,25,7548.6900000000005,301.9476,1558.07,63,35,25,MEDIUM
CUST003952,22,17727.59,805.7995454545454,2929.45,58,40,22,MEDIUM
CUST003953,19,19339.12,1017.8484210526316,7627.1,60,50,19,HIGH
CUST003954,26,18093.57,695.9065384615385,3122.36,71,40,26,MEDIUM
CUST003955,22,13481.81,612.8095454545454,2758.13,59,40,22,MEDIUM
CUST003956,29,22723.05,783.553448275862,5803.87,109,65,29,HIGH
CUST003957,28,14753.28,526.9028571428572,3905.15,72,40,28,MEDIUM
CUST003958,26,25669.36,987.2830769230769,8853.98,74,65,26,HIGH
CUST003959,18,12841.77,713.4316666666667,2452.85,47,40,18,MEDIUM
CUST003960,23,13561.34,589.6234782608695,5882.22,88,70,23,CRITICAL
CUST003961,18,11709.87,650.5483333333334,1951.9,53,40,18,MEDIUM
CUST003962,21,21812.1,1038.6714285714286,6102.98,55,55,21,HIGH
CUST003963,23,22605.050000000003,982.8282608695654,5577.3,62,55,23,HIGH
CUST003964,22,15944.99,724.7722727272727,3671.37,56,40,22,MEDIUM
CUST003965,21,28562.37,1360.1128571428571,13691.47,56,75,21,CRITICAL
CUST003966,20,19941.82,997.091,5543.49,53,50,20,HIGH
CUST003967,29,11176.84,385.408275862069,1366.61,81,40,29,MEDIUM
CUST003968,30,22237.62,741.254,3103.15,82,40,30,MEDIUM
CUST003969,26,25324.21,974.0080769230769,12891.08,95,65,26,HIGH
CUST003970,34,62335.04,1833.3835294117648,41700.17,100,80,34,CRITICAL
CUST003971,25,18122.39,724.8956,6729.82,64,55,25,HIGH
CUST003972,17,9077.25,533.9558823529412,1412.05,43,35,17,MEDIUM
CUST003973,23,39692.340000000004,1725.7539130434784,20833.81,71,65,23,HIGH
CUST003974,18,8126.33,451.4627777777778,1690.6,44,35,18,MEDIUM
CUST003975,21,16796.86,799.8504761904762,7760.53,59,60,21,HIGH
CUST003976,40,19451.02,486.2755,1730.25,108,40,40,MEDIUM
CUST003977,21,13658.07,650.3842857142857,2198.96,49,40,21,MEDIUM
CUST003978,25,20021.26,800.8503999999999,3143.08,74,50,25,HIGH
CUST003979,19,12616.43,664.0226315789474,2824.5,49,40,19,MEDIUM
CUST003980,17,16225.609999999999,954.4476470588235,7485.78,42,55,17,HIGH
CUST003981,21,12750.96,607.1885714285714,4167.57,80,55,21,HIGH
CUST003982,23,11923.26,518.4026086956521,2067.61,60,35,23,MEDIUM
CUST003983,37,16465.28,445.00756756756755,1810.22,98,40,37,MEDIUM
CUST003984,27,17116.44,633.9422222222222,2731.17,74,40,27,MEDIUM
CUST003985,29,25195.57,868.8127586206897,6036.79,78,50,29,HIGH
CUST003986,22,8965.65,407.5295454545454,1013.18,60,40,22,MEDIUM
CUST003987,23,13310.85,578.7326086956522,2563.91,61,40,23,MEDIUM
CUST003988,22,18767.3,853.0590909090909,5121.41,53,60,22,HIGH
CUST003989,23,26960.489999999998,1172.1952173913044,6594.19,63,50,23,HIGH
CUST003990,25,19291.52,771.6608,7634.41,65,55,25,HIGH
CUST003991,34,17311.85,509.17205882352937,2068.06,93,40,34,MEDIUM
CUST003992,22,9705.64,441.1654545454545,1855.32,60,40,22,MEDIUM
CUST003993,22,33477.35,1521.6977272727272,10305.24,58,50,22,HIGH
CUST003994,17,15749.49,926.4405882352941,3166.06,45,35,17,MEDIUM
CUST003995,21,11116.4,529.3523809523809,3763.0,60,40,21,MEDIUM
CUST003996,23,11280.699999999999,490.4652173913043,2088.12,66,40,23,MEDIUM
CUST003997,23,11709.79,509.12130434782614,2647.27,63,40,23,MEDIUM
CUST003998,23,16902.1,734.8739130434782,3165.85,82,50,23,HIGH
CUST003999,17,17099.39,1005.8464705882352,5545.62,43,55,17,HIGH
CUST004000,29,25254.66,870.8503448275862,4994.35,75,40,29,MEDIUM
CUST004001,26,24809.41,954.2080769230769,11885.15,73,55,26,HIGH
CUST004002,25,14248.880000000001,569.9552,2385.34,71,40,25,MEDIUM
CUST004003,28,15174.310000000001,541.9396428571429,3488.46,73,40,28,MEDIUM
CUST004004,21,14677.59,698.9328571428572,2125.71,54,40,21,MEDIUM
CUST004005,19,10944.25,576.0131578947369,3016.62,64,50,19,HIGH
CUST004006,29,18641.91,642.8244827586207,2794.57,78,40,29,MEDIUM
CUST004007,22,15381.02,699.1372727272727,3343.73,57,40,22,MEDIUM
CUST004008,39,34557.29,886.084358974359,3972.14,106,40,39,MEDIUM
CUST004009,25,15075.07,603.0028,2509.01,69,40,25,MEDIUM
CUST004010,24,15281.6,636.7333333333333,3578.78,63,35,24,MEDIUM
CUST004011,14,15736.32,1124.0228571428572,2766.43,40,40,14,MEDIUM
CUST004012,23,39125.61,1701.1134782608697,13837.28,63,85,23,CRITICAL
CUST004013,23,13904.71,604.5526086956521,3812.0,60,40,23,MEDIUM
CUST004014,17,10934.380000000001,643.1988235294118,1974.76,62,90,17,CRITICAL
CUST004015,29,22282.86,768.3744827586207,5371.26,79,55,29,HIGH
CUST004016,28,24012.23,857.5796428571429,3243.01,68,40,28,MEDIUM
CUST004017,27,24506.73,907.6566666666666,6404.85,73,60,27,HIGH
CUST004018,20,11418.2,570.9100000000001,1345.32,54,40,20,MEDIUM
CUST004019,25,15485.79,619.4316,1963.04,68,40,25,MEDIUM
CUST004020,27,38698.05,1433.2611111111112,10450.76,83,85,27,CRITICAL
CUST004021,15,8102.86,540.1906666666666,2664.02,38,40,15,MEDIUM
CUST004022,31,21468.12,692.52,2406.99,85,40,31,MEDIUM
CUST004023,24,14320.85,596.7020833333333,2128.86,68,40,24,MEDIUM
CUST004024,28,20310.63,725.3796428571429,5030.56,76,50,28,HIGH
CUST004025,17,16411.62,965.3894117647059,5054.71,51,60,17,HIGH
CUST004026,24,33814.68,1408.945,11675.94,64,55,24,HIGH
CUST004027,26,16541.34,636.2053846153847,3720.82,72,40,26,MEDIUM
CUST004028,29,13886.18,478.8337931034483,2699.47,78,40,29,MEDIUM
CUST004029,23,8881.24,386.1408695652174,1214.92,59,40,23,MEDIUM
CUST004030,14,11622.529999999999,830.1807142857142,4353.23,37,35,14,MEDIUM
CUST004031,14,5177.82,369.8442857142857,972.82,39,40,14,MEDIUM
CUST004032,25,14146.990000000002,565.8796000000001,2162.34,89,50,25,HIGH
CUST004033,30,32629.62,1087.654,4478.97,88,40,30,MEDIUM
CUST004034,23,22418.44,974.7147826086956,5774.66,64,60,23,HIGH
CUST004035,32,13419.86,419.370625,1412.92,85,35,32,MEDIUM
CUST004036,18,8451.74,469.5411111111111,2766.08,49,40,18,MEDIUM
CUST004037,27,26600.5,985.2037037037037,5506.43,73,60,27,HIGH
CUST004038,29,13188.25,454.76724137931035,2430.02,72,40,29,MEDIUM
CUST004039,26,20219.53,777.6742307692307,5009.46,71,50,26,HIGH
CUST004040,25,12658.16,506.3264,2413.66,68,40,25,MEDIUM
CUST004041,31,16743.46,540.1116129032258,2028.55,79,40,31,MEDIUM
CUST004042,23,14320.64,622.6365217391304,2303.32,62,40,23,MEDIUM
CUST004043,26,17142.51,659.3273076923076,6449.9,70,60,26,HIGH
CUST004044,25,16055.619999999999,642.2248,4242.38,70,40,25,MEDIUM
CUST004045,27,21855.99,809.4811111111112,3660.11,71,40,27,MEDIUM
CUST004046,34,41837.0,1230.5,11721.56,100,65,34,HIGH
CUST004047,21,17760.96,845.76,4224.8,57,40,21,MEDIUM
CUST004048,28,19206.25,685.9375,2883.19,73,40,28,MEDIUM
CUST004049,28,17349.91,619.6396428571428,3894.17,71,40,28,MEDIUM
CUST004050,27,25776.37,954.6803703703704,8514.82,72,70,27,CRITICAL
CUST004051,29,14989.04,516.8634482758621,2625.73,82,40,29,MEDIUM
CUST004052,20,10124.43,506.2215,2091.15,53,40,20,MEDIUM
CUST004053,20,9658.43,482.92150000000004,3323.48,48,35,20,MEDIUM
CUST004054,23,29348.21,1276.0091304347825,8723.91,72,80,23,CRITICAL
CUST004055,22,8119.29,369.05863636363637,1751.14,62,40,22,MEDIUM
CUST004056,22,10161.81,461.9004545454545,1758.73,56,40,22,MEDIUM
CUST004057,20,13584.99,679.2495,2206.23,57,40,20,MEDIUM
CUST004058,21,15259.87,726.6604761904762,3867.75,56,40,21,MEDIUM
CUST004059,22,16658.29,757.195,3224.74,60,40,22,MEDIUM
CUST004060,25,29681.51,1187.2604,6234.26,70,60,25,HIGH
CUST004061,32,17892.69,559.1465625,2475.99,80,40,32,MEDIUM
CUST004062,22,14026.34,637.5609090909091,1897.68,61,40,22,MEDIUM
CUST004063,27,17320.31,641.492962962963,3674.73,74,40,27,MEDIUM
CUST004064,17,22129.1,1301.7117647058822,14459.85,48,50,17,HIGH
CUST004065,27,20375.97,754.6655555555556,4544.01,71,45,27,MEDIUM
CUST004066,22,14708.26,668.5572727272728,2230.37,54,35,22,MEDIUM
CUST004067,13,6861.639999999999,527.8184615384615,2358.16,35,40,13,MEDIUM
CUST004068,24,13373.16,557.215,5546.14,65,55,24,HIGH
CUST004069,24,18494.61,770.60875,3949.41,69,40,24,MEDIUM
CUST004070,24,14205.81,591.9087499999999,4318.99,89,50,24,HIGH
CUST004071,28,18580.32,663.5828571428572,4144.57,71,40,28,MEDIUM
CUST004072,19,18189.86,957.361052631579,5281.73,72,65,19,HIGH
CUST004073,32,26051.82,814.119375,5745.07,85,50,32,HIGH
CUST004074,15,8114.139999999999,540.9426666666666,1540.59,38,35,15,MEDIUM
CUST004075,21,21300.73,1014.3204761904761,4849.96,54,45,21,MEDIUM
CUST004076,21,26645.84,1268.8495238095238,10053.12,53,50,21,HIGH
CUST004077,20,21073.88,1053.694,7472.94,55,50,20,HIGH
CUST004078,28,15913.0,568.3214285714286,3077.37,74,40,28,MEDIUM
CUST004079,27,19401.66,718.58,5025.56,70,50,27,HIGH
CUST004080,36,34764.83,965.6897222222223,7021.38,97,55,36,HIGH
CUST004081,20,23452.47,1172.6235000000001,7048.93,81,70,20,CRITICAL
CUST004082,25,14444.13,577.7651999999999,2567.35,72,40,25,MEDIUM
CUST004083,33,22571.34,683.98,3410.84,89,40,33,MEDIUM
CUST004084,22,12786.69,581.2131818181819,2337.12,63,40,22,MEDIUM
CUST004085,30,15311.6,510.38666666666666,2342.98,84,40,30,MEDIUM
CUST004086,27,14618.66,541.4318518518519,3026.89,69,40,27,MEDIUM
CUST004087,20,9684.49,484.2245,1647.12,54,35,20,MEDIUM
CUST004088,31,13170.55,424.8564516129032,1256.95,86,40,31,MEDIUM
CUST004089,29,20444.99,704.9996551724139,7106.9,82,50,29,HIGH
CUST004090,24,9702.77,404.28208333333333,1426.78,62,35,24,MEDIUM
CUST004091,28,20504.53,732.3046428571428,3010.35,76,40,28,MEDIUM
CUST004092,24,28711.809999999998,1196.3254166666666,8172.74,67,65,24,HIGH
CUST004093,15,21378.0,1425.2,8801.51,21,50,1,HIGH
CUST004094,28,29631.91,1058.2825,12282.5,82,60,28,HIGH
CUST004095,27,16489.329999999998,610.7159259259258,3648.72,71,40,27,MEDIUM
CUST004096,21,14452.91,688.2338095238096,4999.84,56,40,21,MEDIUM
CUST004097,30,25545.38,851.5126666666667,7747.56,84,65,30,HIGH
CUST004098,25,22952.27,918.0908000000001,3883.3,63,40,25,MEDIUM
CUST004099,23,15924.19,692.3560869565217,4061.54,60,40,23,MEDIUM
CUST004100,23,31884.539999999997,1386.2843478260868,16524.92,65,70,23,CRITICAL
CUST004101,26,14793.36,568.9753846153847,2301.08,71,40,26,MEDIUM
CUST004102,31,24857.45,801.8532258064516,3852.9,84,40,31,MEDIUM
CUST004103,21,9238.91,439.9480952380952,1845.8,33,20,0,LOW
CUST004104,23,17917.71,779.0308695652174,3112.71,61,40,23,MEDIUM
CUST004105,22,11185.61,508.4368181818182,2170.04,61,40,22,MEDIUM
CUST004106,18,8462.49,470.1383333333333,1370.25,47,35,18,MEDIUM
CUST004107,25,9492.67,379.7068,2006.24,65,40,25,MEDIUM
CUST004108,19,17550.59,923.7152631578947,7984.82,52,55,19,HIGH
CUST004109,21,13245.19,630.7233333333334,2895.76,58,40,21,MEDIUM
CUST004110,19,10133.77,533.3563157894737,3697.2,49,40,19,MEDIUM
CUST004111,18,7086.6,393.70000000000005,1882.52,48,40,18,MEDIUM
CUST004112,30,17352.21,578.4069999999999,4507.11,113,50,30,HIGH
CUST004113,28,22273.39,795.4782142857142,4324.63,74,40,28,MEDIUM
CUST004114,28,14186.73,506.6689285714286,3165.0,75,40,28,MEDIUM
CUST004115,19,14729.42,775.2326315789473,3157.06,53,40,19,MEDIUM
CUST004116,25,17628.920000000002,705.1568000000001,4997.01,65,40,25,MEDIUM
CUST004117,29,18772.42,647.3248275862069,3548.49,79,40,29,MEDIUM
CUST004118,30,17016.46,567.2153333333333,4327.46,81,40,30,MEDIUM
CUST004119,21,21973.93,1046.377619047619,5248.04,59,55,21,HIGH
CUST004120,21,16474.67,784.5080952380952,3656.05,74,55,21,HIGH
CUST004121,26,13380.91,514.6503846153846,2715.46,74,40,26,MEDIUM
CUST004122,22,9577.18,435.3263636363636,2737.1,60,40,22,MEDIUM
CUST004123,25,22370.02,894.8008,3811.86,70,40,25,MEDIUM
CUST004124,23,16934.68,736.2904347826087,3181.33,58,35,23,MEDIUM
CUST004125,18,7239.39,402.18833333333333,1504.55,53,40,18,MEDIUM
CUST004126,20,22546.670000000002,1127.3335000000002,10784.85,56,50,20,HIGH
CUST004127,19,8571.94,451.1547368421053,2182.61,52,40,19,MEDIUM
CUST004128,33,38723.41,1173.4366666666667,14891.6,89,50,33,HIGH
CUST004129,17,12636.52,743.324705882353,3778.56,50,40,17,MEDIUM
CUST004130,23,16169.199999999999,703.0086956521739,3973.34,59,40,23,MEDIUM
CUST004131,33,26774.66,811.3533333333334,4733.64,92,40,33,MEDIUM
CUST004132,23,28539.920000000002,1240.8660869565217,8305.65,64,65,23,HIGH
CUST004133,25,17798.39,711.9356,4549.91,67,40,25,MEDIUM
CUST004134,19,19598.55,1031.5026315789473,4182.53,49,40,19,MEDIUM
CUST004135,18,13610.53,756.1405555555556,5576.92,51,60,18,HIGH
CUST004136,30,26677.02,889.234,11528.51,84,60,30,HIGH
CUST004137,32,18431.23,575.9759375,2717.62,84,40,32,MEDIUM
CUST004138,27,15258.33,565.1233333333333,2520.98,76,40,27,MEDIUM
CUST004139,32,14470.07,452.1896875,1812.82,89,40,32,MEDIUM
CUST004140,30,20791.78,693.0593333333333,4484.46,77,40,30,MEDIUM
CUST004141,22,13324.07,605.6395454545454,5606.29,62,55,22,HIGH
CUST004142,19,26917.94,1416.7336842105262,17101.9,48,55,19,HIGH
CUST004143,17,17468.149999999998,1027.5382352941176,5736.87,52,50,17,HIGH
CUST004144,23,23357.27,1015.5334782608696,6510.79,67,50,23,HIGH
CUST004145,26,23061.88,886.9953846153846,10442.67,70,50,26,HIGH
CUST004146,32,18220.47,569.3896875,3183.34,86,40,32,MEDIUM
CUST004147,30,31005.54,1033.518,5465.31,83,55,30,HIGH
CUST004148,18,10242.32,569.0177777777777,4105.49,50,40,18,MEDIUM
CUST004149,18,8691.8,482.87777777777774,2051.42,46,40,18,MEDIUM
CUST004150,21,15945.26,759.2980952380952,3845.7,58,40,21,MEDIUM
CUST004151,19,22085.31,1162.3847368421054,9057.74,51,65,19,HIGH
CUST004152,23,15971.14,694.3973913043478,3367.2,59,40,23,MEDIUM
CUST004153,24,21010.77,875.44875,5313.63,64,55,24,HIGH
CUST004154,17,10618.21,624.600588235294,1892.58,60,55,17,HIGH
CUST004155,23,28886.99,1255.9560869565219,12560.42,63,55,23,HIGH
CUST004156,27,24603.77,911.2507407407408,7093.76,73,55,27,HIGH
CUST004157,25,13818.7,552.748,3584.03,91,50,25,HIGH
CUST004158,18,9435.960000000001,524.22,3633.04,48,40,18,MEDIUM
CUST004159,32,20467.46,639.608125,7789.71,89,50,32,HIGH
CUST004160,25,19858.28,794.3312,5629.03,66,50,25,HIGH
CUST004161,12,13432.89,1119.4075,6773.89,35,40,12,MEDIUM
CUST004162,11,14551.82,1322.8927272727271,6175.25,29,35,11,MEDIUM
CUST004163,24,23476.54,978.1891666666667,3660.48,61,40,24,MEDIUM
CUST004164,30,14042.29,468.07633333333337,2993.05,76,40,30,MEDIUM
CUST004165,25,16502.72,660.1088000000001,6986.77,65,60,25,HIGH
CUST004166,34,34630.37,1018.5402941176471,10794.42,91,70,34,CRITICAL
CUST004167,29,29679.44,1023.4289655172413,8163.62,75,80,29,CRITICAL
CUST004168,24,45425.64,1892.735,28229.79,69,75,24,CRITICAL
CUST004169,15,13392.38,892.8253333333333,4838.07,24,20,0,LOW
CUST004170,21,13052.44,621.5447619047619,2190.95,29,20,0,LOW
CUST004171,22,9765.62,443.8918181818182,2896.17,60,40,22,MEDIUM
CUST004172,24,17833.46,743.0608333333333,3967.29,63,40,24,MEDIUM
CUST004173,31,28699.33,925.7848387096775,11173.33,81,55,31,HIGH
CUST004174,26,19628.05,754.925,7959.23,70,50,26,HIGH
CUST004175,26,19628.67,754.948846153846,3525.7,74,40,26,MEDIUM
CUST004176,25,28211.22,1128.4488000000001,4808.89,93,55,25,HIGH
CUST004177,28,24251.33,866.1189285714287,4088.92,79,40,28,MEDIUM
CUST004178,19,11141.289999999999,586.3836842105262,4843.73,52,40,19,MEDIUM
CUST004179,23,21941.79,953.9908695652174,3454.67,56,35,23,MEDIUM
CUST004180,21,14644.04,697.3352380952381,6034.38,57,50,21,HIGH
CUST004181,23,10723.5,466.2391304347826,1530.05,65,40,23,MEDIUM
CUST004182,21,12141.56,578.1695238095238,2051.25,56,40,21,MEDIUM
CUST004183,16,6786.780000000001,424.17375000000004,2145.51,44,40,16,MEDIUM
CUST004184,17,6022.05,354.23823529411766,2044.38,49,40,17,MEDIUM
CUST004185,19,9597.7,505.14210526315793,2680.5,54,40,19,MEDIUM
CUST004186,25,17493.55,699.742,2669.0,64,40,25,MEDIUM
CUST004187,34,24521.21,721.2120588235293,2628.25,93,40,34,MEDIUM
CUST004188,15,31207.82,2080.521333333333,15298.96,59,75,15,CRITICAL
CUST004189,31,18817.44,607.0141935483871,3013.36,112,50,31,HIGH
CUST004190,30,16137.44,537.9146666666667,2396.7,82,40,30,MEDIUM
CUST004191,26,13667.869999999999,525.6873076923076,2424.86,65,35,26,MEDIUM
CUST004192,23,14438.41,627.7569565217391,3584.79,60,40,23,MEDIUM
CUST004193,20,20166.329999999998,1008.3164999999999,3702.5,53,40,20,MEDIUM
CUST004194,29,29320.170000000002,1011.0403448275863,11224.15,84,70,29,CRITICAL
CUST004195,24,20584.45,857.6854166666667,5614.24,68,55,24,HIGH
CUST004196,24,11539.82,480.8258333333333,3796.32,96,50,24,HIGH
CUST004197,19,10879.69,572.6152631578948,2462.8,49,40,19,MEDIUM
CUST004198,24,15693.49,653.8954166666666,4200.92,65,40,24,MEDIUM
CUST004199,23,13261.0,576.5652173913044,2955.45,57,35,23,MEDIUM
CUST004200,29,17167.1,591.9689655172414,4362.98,75,40,29,MEDIUM
CUST004201,27,22544.73,834.99,4465.02,72,35,27,MEDIUM
CUST004202,18,27584.84,1532.4911111111112,6656.54,50,50,18,HIGH
CUST004203,25,19419.95,776.798,5481.08,71,60,25,HIGH
CUST004204,31,12829.380000000001,413.8509677419355,1716.93,90,40,31,MEDIUM
CUST004205,13,13322.59,1024.8146153846153,3759.86,35,40,13,MEDIUM
CUST004206,18,13099.09,727.7272222222223,3535.39,46,40,18,MEDIUM
CUST004207,27,18979.31,702.9374074074075,4543.37,68,35,27,MEDIUM
CUST004208,17,8910.02,524.1188235294118,2624.78,48,40,17,MEDIUM
CUST004209,17,6101.62,358.9188235294118,2031.13,49,40,17,MEDIUM
CUST004210,23,18990.72,825.6834782608696,3334.11,65,40,23,MEDIUM
CUST004211,21,12281.66,584.8409523809523,2732.16,59,40,21,MEDIUM
CUST004212,26,18314.21,704.3926923076923,8302.15,72,65,26,HIGH
CUST004213,25,13900.08,556.0032,1928.57,90,50,25,HIGH
CUST004214,25,45408.850000000006,1816.3540000000003,27853.29,69,65,25,HIGH
CUST004215,34,20293.260000000002,596.8605882352941,1804.26,125,55,34,HIGH
CUST004216,17,8289.66,487.6270588235294,2233.27,45,35,17,MEDIUM
CUST004217,28,31150.85,1112.5303571428572,8786.67,80,70,28,CRITICAL
CUST004218,27,23900.829999999998,885.2159259259258,6458.05,68,50,27,HIGH
CUST004219,26,13926.349999999999,535.6288461538461,4523.73,66,35,26,MEDIUM
CUST004220,33,26287.47,796.59,5130.99,92,60,33,HIGH
CUST004221,21,23264.63,1107.8395238095238,7182.47,61,70,21,CRITICAL
CUST004222,20,20905.12,1045.2559999999999,5608.07,60,75,20,CRITICAL
CUST004223,27,19016.46,704.3133333333333,3683.28,73,40,27,MEDIUM
CUST004224,25,21107.39,844.2955999999999,5418.0,64,50,25,HIGH
CUST004225,18,17674.22,981.9011111111112,7207.78,51,55,18,HIGH
CUST004226,23,14065.380000000001,611.5382608695653,2563.57,62,35,23,MEDIUM
CUST004227,29,22215.17,766.0403448275862,5717.83,81,50,29,HIGH
CUST004228,20,10704.03,535.2015,4059.12,54,40,20,MEDIUM
CUST004229,21,13356.380000000001,636.0180952380953,3078.26,52,40,21,MEDIUM
CUST004230,23,14188.52,616.8921739130435,3504.68,84,50,23,HIGH
CUST004231,30,23738.010000000002,791.267,4904.58,81,40,30,MEDIUM
CUST004232,23,9845.66,428.07217391304346,3125.25,62,40,23,MEDIUM
CUST004233,29,16958.85,584.7879310344827,2228.66,84,40,29,MEDIUM
CUST004234,22,13823.449999999999,628.3386363636363,3520.22,57,40,22,MEDIUM
CUST004235,22,7410.45,336.83863636363634,1404.74,57,40,22,MEDIUM
CUST004236,29,26390.06,910.0020689655173,8397.94,80,65,29,HIGH
CUST004237,25,12018.68,480.7472,2049.68,67,40,25,MEDIUM
CUST004238,20,11080.82,554.0409999999999,2972.94,54,40,20,MEDIUM
CUST004239,25,17442.25,697.69,2892.08,67,40,25,MEDIUM
CUST004240,18,17285.43,960.3016666666667,3823.11,48,40,18,MEDIUM
CUST004241,20,12079.12,603.956,3613.02,51,40,20,MEDIUM
CUST004242,21,22394.35,1066.397619047619,11826.14,57,70,21,CRITICAL
CUST004243,18,13223.31,734.6283333333333,4076.78,48,40,18,MEDIUM
CUST004244,20,14793.04,739.652,4400.55,50,40,20,MEDIUM
CUST004245,14,8981.16,641.5114285714286,2356.6,20,15,0,LOW
