customer_id,transaction_count,alert_count,maximum_aml_risk_score,average_aml_risk_score,maximum_ml_score,maximum_rule_score,pep_indicator,sanctions_indicator,adverse_media_indicator,customer_alert_rate,customer_risk_level
CUST004627,23,0,14.0,11.86956521743385,2.091537056894574e-09,40,0,0,0,0.0,LOW
CUST004628,19,0,14.0,12.06578947843929,2.225048025365906e-07,40,0,0,0,0.0,LOW
CUST004634,30,0,14.0,11.43336218474689,0.0020623055063483642,40,0,0,0,0.0,LOW
CUST004635,20,0,14.0,11.987500008438754,3.851887496205989e-07,40,0,0,0,0.0,LOW
CUST004636,32,0,14.0,11.757812578960062,5.842824993772236e-06,40,0,0,0,0.0,LOW
CUST004641,29,0,14.0,11.465517268095372,9.662398331032308e-07,40,0,0,0,0.0,LOW
CUST004646,28,0,14.0,11.625005387145878,0.0003521276051224008,40,0,0,0,0.0,LOW
CUST004647,27,0,14.0,11.601851895183838,2.7722848580946145e-06,40,0,0,0,0.0,LOW
CUST004648,18,0,14.0,11.56944499152938,2.4612054584006763e-05,40,0,0,0,0.0,LOW
CUST004651,21,0,14.0,11.91666686068921,9.136059431264669e-06,40,0,0,0,0.0,LOW
CUST004652,13,0,14.0,12.115385690918412,3.495484841867826e-05,40,0,0,0,0.0,LOW
CUST004655,24,0,14.0,11.739583339129979,3.477987605359663e-07,40,0,0,0,0.0,LOW
CUST004656,31,0,14.0,11.629032271943103,1.0338749880105823e-06,40,0,0,0,0.0,LOW
CUST004663,21,0,14.0,12.08333354463167,1.1059597337247008e-05,40,0,0,0,0.0,LOW
CUST004666,21,0,14.0,11.58333333370123,1.5802187881592207e-08,40,0,0,0,0.0,LOW
CUST004670,24,0,14.0,11.593750592798132,2.251709916247585e-05,40,0,0,0,0.0,LOW
CUST004675,25,0,14.0,11.830000000199709,5.128333275961881e-09,40,0,0,0,0.0,LOW
CUST004680,25,0,14.0,12.040000010845844,4.818590469119543e-07,40,0,0,0,0.0,LOW
CUST004685,23,0,14.0,11.565217404827933,6.517475405946637e-07,40,0,0,0,0.0,LOW
CUST004694,21,0,14.0,11.83333333566242,7.007102186694153e-08,40,0,0,0,0.0,LOW
CUST004700,20,0,14.0,11.637500002932684,1.4655268703063684e-07,40,0,0,0,0.0,LOW
CUST004701,16,0,14.0,11.375053056555679,0.002117687641778384,40,0,0,0,0.0,LOW
CUST004702,27,0,14.0,11.66666693260328,1.362231587853229e-05,40,0,0,0,0.0,LOW
CUST004703,26,0,14.0,11.576975813931316,0.003426268270185012,40,0,0,0,0.0,LOW
CUST004704,25,0,14.0,12.11000000876817,4.1311447503911355e-07,40,0,0,0,0.0,LOW
CUST004706,30,0,14.0,11.666666678787351,3.6432334853895917e-07,40,0,0,0,0.0,LOW
CUST004712,23,0,14.0,11.641304357730347,5.684500386147296e-07,40,0,0,0,0.0,LOW
CUST004713,18,0,14.0,11.666666666667133,2.1016067983041538e-11,40,0,0,0,0.0,LOW
CUST004714,28,0,14.0,11.687500000449331,1.9645902585183946e-08,40,0,0,0,0.0,LOW
CUST004715,30,0,14.0,11.49166676044291,4.275024411853567e-06,40,0,0,0,0.0,LOW
CUST004717,29,0,14.0,11.52586210394611,2.5081814972838247e-06,40,0,0,0,0.0,LOW
CUST004718,25,0,14.0,11.830000279150418,1.7430521350868422e-05,40,0,0,0,0.0,LOW
CUST004721,22,0,14.0,11.375007465373157,0.0004104839396594402,40,0,0,0,0.0,LOW
CUST004723,21,0,14.0,11.583333335189103,9.742793112055991e-08,40,0,0,0,0.0,LOW
CUST004724,22,0,14.0,11.931818184133142,9.667364261584578e-08,40,0,0,0,0.0,LOW
CUST004728,19,0,14.0,11.973684648796253,2.0554694906826008e-05,40,0,0,0,0.0,LOW
CUST004731,28,0,14.0,11.62500028535968,1.8789372486771736e-05,40,0,0,0,0.0,LOW
CUST004735,15,0,14.0,12.016666668750936,7.773064694240685e-08,40,0,0,0,0.0,LOW
CUST004737,22,0,14.0,11.772727340010675,3.6723894119106494e-06,40,0,0,0,0.0,LOW
CUST004739,26,0,14.0,11.37500059457351,3.364999698707259e-05,40,0,0,0,0.0,LOW
CUST004740,24,0,14.0,11.73958496855918,7.577455958477902e-05,40,0,0,0,0.0,LOW
CUST004741,24,0,14.0,11.739672873777302,0.004521000822590449,40,0,0,0,0.0,LOW
CUST004742,24,0,14.0,11.885416873726646,1.2421484462031356e-05,40,0,0,0,0.0,LOW
CUST004743,25,0,14.0,11.550000000076082,4.725243448187864e-09,40,0,0,0,0.0,LOW
CUST004746,30,0,14.0,11.783333410461955,3.2912744510688556e-06,40,0,0,0,0.0,LOW
CUST004747,28,0,14.0,11.812504176352181,0.00021591603197459932,40,0,0,0,0.0,LOW
CUST004757,22,0,14.0,11.45454545782419,1.8033048539670223e-07,40,0,0,0,0.0,LOW
CUST004758,22,0,14.0,12.011363708064046,3.833016402156523e-06,40,0,0,0,0.0,LOW
CUST004760,24,0,14.0,11.812500034184508,1.730593394288076e-06,40,0,0,0,0.0,LOW
CUST004773,23,0,14.0,11.869565225860546,4.863005433773179e-07,40,0,0,0,0.0,LOW
CUST004778,26,0,14.0,12.048076933573205,5.74666070200876e-07,40,0,0,0,0.0,LOW
CUST004782,18,0,14.0,11.472223118048525,2.717043349291761e-05,40,0,0,0,0.0,LOW
CUST004786,24,0,14.0,11.447916709862724,2.062984623242833e-06,40,0,0,0,0.0,LOW
CUST004793,24,0,14.0,12.031250000141812,7.79769716937732e-09,40,0,0,0,0.0,LOW
CUST004794,18,0,14.0,11.569444632866587,7.82681499036978e-06,40,0,0,0,0.0,LOW
CUST004796,20,0,14.0,11.55000001941051,9.61614429185323e-07,40,0,0,0,0.0,LOW
CUST004804,20,0,14.0,11.725000005941679,2.2544913225065883e-07,40,0,0,0,0.0,LOW
CUST004805,20,0,14.0,11.987512110363607,0.0006041511214517441,40,0,0,0,0.0,LOW
CUST004810,27,0,14.0,11.925965098667282,0.0025472326031088966,40,0,0,0,0.0,LOW
CUST004814,25,0,14.0,11.830000053942754,3.3607770739561683e-06,40,0,0,0,0.0,LOW
CUST004815,25,0,14.0,11.48000001585081,4.6032764414531493e-07,40,0,0,0,0.0,LOW
CUST004820,29,0,14.0,11.465517268777393,9.629528490330348e-07,40,0,0,0,0.0,LOW
CUST004823,18,0,14.0,11.569444444674339,1.0345303087505331e-08,40,0,0,0,0.0,LOW
CUST004828,23,0,14.0,11.717391304388126,2.3172657519705784e-09,40,0,0,0,0.0,LOW
CUST004829,26,0,14.0,11.307694290057217,0.00010640054983760315,40,0,0,0,0.0,LOW
CUST004834,23,0,14.0,11.260870957555204,7.701787440229732e-05,40,0,0,0,0.0,LOW
CUST004836,27,0,14.0,11.6018518694826,1.143482709826706e-06,40,0,0,0,0.0,LOW
CUST004837,21,0,14.0,11.50000039313609,2.0597179012756007e-05,40,0,0,0,0.0,LOW
CUST004844,15,0,14.0,11.55000785774456,0.00029449009842608825,40,0,0,0,0.0,LOW
CUST004845,23,0,14.0,11.3369565242762,9.54930808135087e-08,40,0,0,0,0.0,LOW
CUST004846,26,0,14.0,11.307692871825413,2.676000857118486e-05,40,0,0,0,0.0,LOW
CUST004848,18,0,14.0,11.861111111146336,1.3107371883932538e-09,40,0,0,0,0.0,LOW
CUST004849,24,0,14.0,11.593750001890884,1.0745930256515316e-07,40,0,0,0,0.0,LOW
CUST004850,20,0,14.0,11.725000058809389,1.9068847352905832e-06,40,0,0,0,0.0,LOW
CUST004851,23,0,14.0,11.565217758375441,2.110039633294435e-05,40,0,0,0,0.0,LOW
CUST004852,28,0,14.0,11.500000029924603,1.8590106790471797e-06,40,0,0,0,0.0,LOW
CUST004854,25,0,14.0,11.410000651287945,3.935722016956466e-05,40,0,0,0,0.0,LOW
CUST004858,23,0,14.0,11.641305164333497,4.620068654050755e-05,40,0,0,0,0.0,LOW
CUST004866,26,0,14.0,11.644593375969805,0.0212040788756,40,0,0,0,0.0,LOW
CUST004868,19,0,14.0,11.513157894736842,0.0,40,0,0,0,0.0,LOW
CUST004869,20,0,14.0,11.462500011167757,4.921082897027584e-07,40,0,0,0,0.0,LOW
CUST004873,17,0,14.0,11.838235296166134,8.676106635600258e-08,40,0,0,0,0.0,LOW
CUST004875,19,0,14.0,11.789473685851656,5.159818404935213e-08,40,0,0,0,0.0,LOW
CUST004877,15,0,14.0,11.666666688389592,8.13748578771041e-07,40,0,0,0,0.0,LOW
CUST004879,22,0,14.0,11.772727403716452,6.15771674874584e-06,40,0,0,0,0.0,LOW
CUST004886,36,0,14.0,11.958334857568538,9.1966315272521e-05,40,0,0,0,0.0,LOW
CUST004888,26,0,14.0,11.64423078914663,9.512174374954164e-07,40,0,0,0,0.0,LOW
CUST004889,24,0,14.0,11.520833339143524,2.371588664168726e-07,40,0,0,0,0.0,LOW
CUST004893,15,0,14.0,11.900000000288445,1.0742244613527678e-08,40,0,0,0,0.0,LOW
CUST004896,17,0,14.0,12.044117647357119,6.3827007377460196e-09,40,0,0,0,0.0,LOW
CUST004907,24,0,14.0,11.520833450333312,3.88066843389796e-06,40,0,0,0,0.0,LOW
CUST004908,11,0,14.0,11.931818387311665,4.95710604131775e-06,40,0,0,0,0.0,LOW
CUST004912,19,0,14.0,11.513157895777153,4.916088223657299e-08,40,0,0,0,0.0,LOW
CUST004915,25,0,14.0,11.970000000311408,1.946303091730582e-08,40,0,0,0,0.0,LOW
CUST004918,30,0,14.0,11.958333335656748,1.726702556470534e-07,40,0,0,0,0.0,LOW
CUST004920,31,0,14.0,12.024193728376087,1.1589938246488364e-05,40,0,0,0,0.0,LOW
CUST004923,22,0,14.0,11.534090915268855,2.701452697381151e-07,40,0,0,0,0.0,LOW
CUST004925,24,0,14.0,11.666666668333095,7.684305707520595e-08,40,0,0,0,0.0,LOW
CUST004926,19,0,14.0,11.881579442153681,1.9993352510943514e-05,40,0,0,0,0.0,LOW
CUST004930,25,0,14.0,11.761042498357526,0.05499668535292,40,0,0,0,0.0,LOW
CUST004935,23,0,14.0,11.641306932830041,0.00014827032251754415,40,0,0,0,0.0,LOW
CUST004937,28,0,14.0,11.6875,0.0,40,0,0,0,0.0,LOW
CUST004939,32,0,14.0,11.596031723560387,0.18248597765125998,40,0,0,0,0.0,LOW
CUST004940,15,0,14.0,11.316668991446672,8.717494769851182e-05,40,0,0,0,0.0,LOW
CUST004945,33,0,14.0,11.560622208574337,0.001305130469966411,40,0,0,0,0.0,LOW
CUST004946,22,0,14.0,11.454545454560566,7.854556366327299e-10,40,0,0,0,0.0,LOW
CUST004954,24,0,14.0,11.447916667401488,3.582737555537135e-08,40,0,0,0,0.0,LOW
CUST004957,21,0,14.0,11.583333413030822,2.9942456082948347e-06,40,0,0,0,0.0,LOW
CUST004958,14,0,14.0,11.500000002903091,5.254297569640978e-08,40,0,0,0,0.0,LOW
CUST004959,24,0,14.0,11.958333335357983,1.2125533388600528e-07,40,0,0,0,0.0,LOW
CUST004968,28,0,14.0,11.937500006436315,4.5015777186329504e-07,40,0,0,0,0.0,LOW
CUST004969,20,0,14.0,11.725000000180934,9.0467051936826e-09,40,0,0,0,0.0,LOW
CUST004970,27,0,14.0,11.40740821899795,3.0964764925577445e-05,40,0,0,0,0.0,LOW
CUST004976,15,0,14.0,11.9,0.0,40,0,0,0,0.0,LOW
CUST004977,18,0,14.0,11.763888890516924,6.619567897189863e-08,40,0,0,0,0.0,LOW
CUST004980,19,0,14.0,11.789476195096741,7.326286327890869e-05,40,0,0,0,0.0,LOW
CUST004982,23,0,14.0,11.64155096767725,0.014180455001780001,40,0,0,0,0.0,LOW
CUST004986,28,0,14.0,11.437500957407547,6.673174605382146e-05,40,0,0,0,0.0,LOW
CUST004993,17,0,14.0,11.735294117647058,0.0,40,0,0,0,0.0,LOW
CUST004997,18,0,14.0,12.055557676955047,9.187504721845709e-05,40,0,0,0,0.0,LOW
CUST004998,18,0,14.0,11.569444444451314,2.335798730022436e-10,40,0,0,0,0.0,LOW
CUST004497,28,0,12.392666276742736,11.567595224970376,0.35666569185684,35,0,0,0,0.0,LOW
CUST000445,27,0,12.251076925715255,11.407450452334503,0.0026923142881353384,35,0,0,0,0.0,LOW
CUST002264,25,0,12.2508739915004,11.410035012527967,0.0021849787510003875,35,0,0,0,0.0,LOW
CUST003396,31,0,12.25073624659779,11.459720615182919,0.0018406164944737783,35,0,0,0,0.0,LOW
CUST002697,30,0,12.250640815651353,11.433354968808198,0.0016020391283828536,35,0,0,0,0.0,LOW
CUST001337,21,0,12.250322738381339,11.333348716280087,0.0008068459533463919,35,0,0,0,0.0,LOW
CUST002116,27,0,12.250297680258402,11.40742213999645,0.0007442006460036275,35,0,0,0,0.0,LOW
CUST004286,27,0,12.250227748643162,11.666679676167977,0.0005693716079038512,35,0,0,0,0.0,LOW
CUST001242,21,0,12.25014331470861,11.166690945810766,0.0007557736907091328,35,0,0,0,0.0,LOW
CUST002474,20,0,12.250139771239903,11.46250701060836,0.0003494280997572479,35,0,0,0,0.0,LOW
CUST002485,26,0,12.250098458650726,11.576926896295316,0.0002461466268134897,35,0,0,0,0.0,LOW
CUST000662,27,0,12.25009496169665,11.537046169866176,0.00023740424162645924,35,0,0,0,0.0,LOW
CUST004035,32,0,12.25009180456695,11.648440369986083,0.00022951141737492404,35,0,0,0,0.0,LOW
CUST004179,23,0,12.250071669700416,11.26087272729341,0.0001791742510414677,35,0,0,0,0.0,LOW
CUST001562,18,0,12.250068835836723,11.569448268679016,0.0001720895918079514,35,0,0,0,0.0,LOW
CUST000841,22,0,12.250055773520831,11.375002535210669,0.0001394338020787756,35,0,0,0,0.0,LOW
CUST003910,22,0,12.25005511261946,11.454548153316507,0.00013778154864808062,35,0,0,0,0.0,LOW
CUST002241,21,0,12.250049174640699,11.583335678166687,0.00012293660174662324,35,0,0,0,0.0,LOW
CUST001670,26,0,12.250046101057759,11.307753306418341,0.003845006255867424,35,0,0,0,0.0,LOW
CUST004266,31,0,12.250037450333275,11.62903346629361,9.362583318648407e-05,35,0,0,0,0.0,LOW
CUST003564,18,0,12.250028259118878,11.375001985311533,7.064779719358503e-05,35,0,0,0,0.0,LOW
CUST003547,19,0,12.25002556380158,11.97368555646097,6.390950395056166e-05,35,0,0,0,0.0,LOW
CUST000827,24,0,12.250023980112479,11.739584335574039,5.995028119671833e-05,35,0,0,0,0.0,LOW
CUST002931,13,0,12.250020822009462,11.57692467961268,5.2055023656987416e-05,35,0,0,0,0.0,LOW
CUST000217,31,0,12.25002044781263,11.629052058935885,0.0014549639031156273,35,0,0,0,0.0,LOW
CUST001321,25,0,12.250018185246867,11.620000727538473,4.546311716691619e-05,35,0,0,0,0.0,LOW
CUST004708,19,0,12.250017726183179,11.513167357536357,0.0003885087714998583,35,0,0,0,0.0,LOW
CUST002198,22,0,12.250017183564974,11.215909873211267,4.295891243652467e-05,35,0,0,0,0.0,LOW
CUST003972,17,0,12.250016671796914,11.42647156892923,4.167949228277901e-05,35,0,0,0,0.0,LOW
CUST000755,20,0,12.250014179943756,11.637500782288944,3.544985939055811e-05,35,0,0,0,0.0,LOW
CUST004931,27,0,12.250014019846802,11.537050423948825,0.0008381832202077827,35,0,0,0,0.0,LOW
CUST003693,32,0,12.250013621680987,11.156250672020759,3.405420246483871e-05,35,0,0,0,0.0,LOW
CUST000336,22,0,12.250012631731504,11.21591090655263,4.1447112442291004e-05,35,0,0,0,0.0,LOW
CUST001706,24,0,12.250012284193492,11.666667248067617,3.0710483729685345e-05,35,0,0,0,0.0,LOW
CUST000734,23,0,12.250012113807232,11.489131652707579,3.903560845063169e-05,35,0,0,0,0.0,LOW
CUST002594,28,0,12.25001174190004,11.687500421602484,2.9354750102660497e-05,35,0,0,0,0.0,LOW
CUST004437,22,0,12.250011707623333,11.693182350492004,2.926905833118493e-05,35,0,0,0,0.0,LOW
CUST001788,26,0,12.25001159039589,11.375000536963025,2.897598972300116e-05,35,0,0,0,0.0,LOW
CUST002359,16,0,12.25001039144799,11.37500064956653,2.597861997345593e-05,35,0,0,0,0.0,LOW
CUST003508,17,0,12.250010045817607,11.735294723941628,2.511454401809906e-05,35,0,0,0,0.0,LOW
CUST000832,25,0,12.250010026495188,11.270001269660597,5.0839114293567305e-05,35,0,0,0,0.0,LOW
CUST004943,18,0,12.250009043351541,11.569444946854722,2.260837885162577e-05,35,0,0,0,0.0,LOW
CUST004298,19,0,12.250008674672758,11.421053099699954,2.168668189300861e-05,35,0,0,0,0.0,LOW
CUST002518,25,0,12.250008144905905,11.34000730394046,0.0004205775741066875,35,0,0,0,0.0,LOW
CUST001280,23,0,12.250007662380126,11.413043952024655,1.915595031700239e-05,35,0,0,0,0.0,LOW
CUST004808,21,0,12.250007587071154,11.58333371890025,1.896767788636447e-05,35,0,0,0,0.0,LOW
CUST002068,24,0,12.250007377477958,11.593750352079786,1.844369489705769e-05,35,0,0,0,0.0,LOW
CUST001456,30,0,12.250007016433221,11.550000263047849,1.7541083052089217e-05,35,0,0,0,0.0,LOW
CUST004513,16,0,12.250007004229596,11.703125437797125,1.751057398941296e-05,35,0,0,0,0.0,LOW
CUST001293,23,0,12.25000685081588,11.413043778920887,1.712703970113197e-05,35,0,0,0,0.0,LOW
CUST001912,15,0,12.250006682685232,11.666667112485394,1.6706713077891618e-05,35,0,0,0,0.0,LOW
CUST004872,27,0,12.250006336625207,11.601852086655006,1.5841563014770374e-05,35,0,0,0,0.0,LOW
CUST002863,17,0,12.25000632775299,11.529412137479781,1.581938247415467e-05,35,0,0,0,0.0,LOW
CUST001943,21,0,12.250006242899408,11.666668745852778,9.27909974431354e-05,35,0,0,0,0.0,LOW
CUST001921,21,0,12.250006223517634,11.250000338471036,1.5558794083921745e-05,35,0,0,0,0.0,LOW
CUST002492,29,0,12.250005997757953,11.163793330646936,1.499439488269956e-05,35,0,0,0,0.0,LOW
CUST002263,25,0,12.250005673990497,11.760000312134903,1.418497624331371e-05,35,0,0,0,0.0,LOW
CUST002225,23,0,12.250005666875467,11.565224458037735,0.0003893908756174919,35,0,0,0,0.0,LOW
CUST003147,19,0,12.250004884460255,11.88157920723011,1.2211150635317998e-05,35,0,0,0,0.0,LOW
CUST002233,24,0,12.250004830836062,11.739583534806163,1.2077090154847088e-05,35,0,0,0,0.0,LOW
CUST001039,26,0,12.250004451198018,11.240384837006989,1.1127995044114908e-05,35,0,0,0,0.0,LOW
CUST002178,13,0,12.25000415516959,11.442308049007732,1.0387923972513322e-05,35,0,0,0,0.0,LOW
CUST004333,22,0,12.250003954292119,11.53409108883169,9.885730295326844e-06,35,0,0,0,0.0,LOW
CUST001069,25,0,12.250003475422712,11.760000160806825,8.688556781516988e-06,35,0,0,0,0.0,LOW
CUST001374,25,0,12.250003392111617,11.200000273461624,8.480279043104617e-06,35,0,0,0,0.0,LOW
CUST003474,21,0,12.250003025598769,11.33334428237122,0.0005672515586202739,35,0,0,0,0.0,LOW
CUST004458,24,0,12.250002940314172,11.520833581820183,7.350785427405253e-06,35,0,0,0,0.0,LOW
CUST001021,15,0,12.25000292392072,11.433333868857849,1.2101337005361038e-05,35,0,0,0,0.0,LOW
CUST003679,23,0,12.250002913319742,11.18478275516185,7.283299353075602e-06,35,0,0,0,0.0,LOW
CUST001769,24,0,12.250002856717876,11.885416785809332,7.1417946879910004e-06,35,0,0,0,0.0,LOW
CUST000309,16,0,12.250002661934216,11.593750166513846,6.654835541652115e-06,35,0,0,0,0.0,LOW
CUST003843,25,0,12.250002565713537,11.410000626980173,3.275213418527326e-05,35,0,0,0,0.0,LOW
CUST002275,21,0,12.250002394524577,11.416666783677417,5.98631144280819e-06,35,0,0,0,0.0,LOW
CUST000224,29,0,12.250002234386315,11.525866666031247,0.0003233152492050067,35,0,0,0,0.0,LOW
CUST003091,25,0,12.25000215594439,11.62000116626408,4.926412163163206e-05,35,0,0,0,0.0,LOW
CUST000654,23,0,12.250002150094758,11.489130530997874,5.375236895895714e-06,35,0,0,0,0.0,LOW
CUST001933,21,0,12.250002150027777,11.750000104282316,5.375069444197915e-06,35,0,0,0,0.0,LOW
CUST000861,19,0,12.250001942016556,11.421052775292985,4.855041390621448e-06,35,0,0,0,0.0,LOW
CUST001865,21,0,12.250001937085992,11.50000330187737,0.00016748226115988394,35,0,0,0,0.0,LOW
CUST002938,16,0,12.250001621934533,11.484375102104224,4.054836334600116e-06,35,0,0,0,0.0,LOW
CUST003898,21,0,12.250001603570823,11.333335479553247,9.961923296023992e-05,35,0,0,0,0.0,LOW
CUST001405,22,0,12.25000157567254,11.534091000272038,3.939181348372679e-06,35,0,0,0,0.0,LOW
CUST002341,23,0,12.250001534528963,11.565296822753549,0.004563458216523077,35,0,0,0,0.0,LOW
CUST004622,25,0,12.250001470106588,11.41000005995633,3.6752664671154377e-06,35,0,0,0,0.0,LOW
CUST000289,22,0,12.25000136908675,11.613636427496827,3.4227168747137734e-06,35,0,0,0,0.0,LOW
CUST004677,29,0,12.250001348683973,11.465517353548204,3.3717099356218628e-06,35,0,0,0,0.0,LOW
CUST001208,21,0,12.250001331870722,11.583333397186031,3.3296768062996773e-06,35,0,0,0,0.0,LOW
CUST000637,21,0,12.25000132592943,11.583333401223953,3.3148235776138345e-06,35,0,0,0,0.0,LOW
CUST004162,11,0,12.25000131788865,11.613636483659635,3.2947216233661602e-06,35,0,0,0,0.0,LOW
CUST001745,18,0,12.250001258378642,11.375000071367777,3.1459466073439974e-06,35,0,0,0,0.0,LOW
CUST001133,33,0,12.250001146990384,11.507577968512877,9.880612630866953e-05,35,0,0,0,0.0,LOW
CUST000953,24,0,12.250001084666286,11.375000084677287,2.71166571239589e-06,35,0,0,0,0.0,LOW
CUST004314,28,0,12.25000093258946,11.437500739930659,4.4297378842583016e-05,35,0,0,0,0.0,LOW
CUST003733,23,0,12.250000921887766,11.56522209307268,0.0002680458327543421,35,0,0,0,0.0,LOW
CUST002108,22,0,12.250000899461396,11.37500004615736,2.24865349094714e-06,35,0,0,0,0.0,LOW
CUST004791,16,0,12.250000813341353,11.484375063461613,2.033353384845688e-06,35,0,0,0,0.0,LOW
CUST002370,18,0,12.250000778267312,11.569444497338575,1.9456682782004243e-06,35,0,0,0,0.0,LOW
CUST003257,23,0,12.250000769621607,11.41304351181459,1.9240540192728633e-06,35,0,0,0,0.0,LOW
CUST000598,23,0,12.250000669980993,11.336956576511557,1.6749524840553581e-06,35,0,0,0,0.0,LOW
CUST001094,25,0,12.250000659324652,11.410000029025982,1.6483116280958869e-06,35,0,0,0,0.0,LOW
CUST002468,18,0,12.250000645557972,11.08333375480563,1.7122490412922375e-05,35,0,0,0,0.0,LOW
CUST002743,19,0,12.250000638937548,11.328947404981042,1.5973438683111752e-06,35,0,0,0,0.0,LOW
CUST002821,33,0,12.25000063375376,11.507576105880299,2.666884658733153e-05,35,0,0,0,0.0,LOW
CUST003828,20,0,12.250000625191358,11.725000031289364,1.5629783957609928e-06,35,0,0,0,0.0,LOW
CUST002286,27,0,12.250000582126091,11.407407458896271,1.9381450811218182e-06,35,0,0,0,0.0,LOW
CUST003459,24,0,12.250000567976484,11.666666694245988,1.4199412101412548e-06,35,0,0,0,0.0,LOW
CUST000190,14,0,12.250000562200036,11.750000041396257,1.4055000884668778e-06,35,0,0,0,0.0,LOW
CUST003883,18,0,12.250000543191351,11.472225823033252,8.813436932760233e-05,35,0,0,0,0.0,LOW
CUST001963,28,0,12.25000051332227,11.625000018380769,1.2833056752311735e-06,35,0,0,0,0.0,LOW
CUST004725,18,0,12.250000483611196,11.375000114353831,3.934139593235113e-06,35,0,0,0,0.0,LOW
CUST001687,17,0,12.250000442133176,11.63235296921613,1.1053329394787021e-06,35,0,0,0,0.0,LOW
CUST002092,17,0,12.250000433134426,11.22058831632964,1.5248902187330205e-06,35,0,0,0,0.0,LOW
CUST000934,24,0,12.250000421271222,11.375000027236311,1.0531780545319155e-06,35,0,0,0,0.0,LOW
CUST004431,24,0,12.25000041660412,11.44791668542191,1.0415103016284551e-06,35,0,0,0,0.0,LOW
CUST001605,24,0,12.250000412534474,11.593750029639532,1.0313361859971154e-06,35,0,0,0,0.0,LOW
CUST001611,22,0,12.250000401209101,11.693181873970714,1.003022754272422e-06,35,0,0,0,0.0,LOW
CUST004623,33,0,12.250000374093068,11.560606072779589,9.352326673277351e-07,35,0,0,0,0.0,LOW
CUST001166,29,0,12.250000372368968,11.465517255740965,9.309224201854579e-07,35,0,0,0,0.0,LOW
CUST000221,20,0,12.250000368786651,11.112505646196638,0.00026347467077552814,35,0,0,0,0.0,LOW
CUST002405,33,0,12.250000349100574,11.34848511244158,2.087259371367581e-05,35,0,0,0,0.0,LOW
CUST004967,24,0,12.250000324495737,11.375000020844523,8.112393409953778e-07,35,0,0,0,0.0,LOW
CUST003047,27,0,12.250000319939005,11.601851864414982,7.998475104959556e-07,35,0,0,0,0.0,LOW
CUST003716,25,0,12.250000301371056,11.620000015798109,7.53427640618347e-07,35,0,0,0,0.0,LOW
CUST000349,16,0,12.250000301174799,11.484375019948086,7.529369954201217e-07,35,0,0,0,0.0,LOW
CUST003485,18,0,12.250000300260831,11.277777794459263,7.506520769062053e-07,35,0,0,0,0.0,LOW
CUST001468,18,0,12.25000028107034,11.277777793392868,7.026758505163248e-07,35,0,0,0,0.0,LOW
CUST004207,27,0,12.250000264761917,11.407426432539815,0.001087842540457727,35,0,0,0,0.0,LOW
CUST002576,20,0,12.250000262025988,11.375000013435344,6.550649716874541e-07,35,0,0,0,0.0,LOW
CUST002733,13,0,12.250000253447716,11.173076942572902,6.33619288822949e-07,35,0,0,0,0.0,LOW
CUST004377,22,0,12.25000024783182,11.215909104524323,6.195795513388386e-07,35,0,0,0,0.0,LOW
CUST002079,23,0,12.250000242258338,11.565217402070331,6.056458428379532e-07,35,0,0,0,0.0,LOW
CUST001333,25,0,12.250000239303539,11.480000010591601,5.982588472696246e-07,35,0,0,0,0.0,LOW
CUST004352,23,0,12.250000236247065,11.641304358097829,5.906176623461012e-07,35,0,0,0,0.0,LOW
CUST000177,16,0,12.25000023036794,11.593750023465146,5.759198499913701e-07,35,0,0,0,0.0,LOW
CUST000980,21,0,12.250000210531782,11.166677649542908,0.000576065240983988,35,0,0,0,0.0,LOW
CUST004074,15,0,12.250000206546286,11.433333351490331,5.163657146327577e-07,35,0,0,0,0.0,LOW
CUST004996,22,0,12.250000201775126,11.69318840929573,0.0003520579950720387,35,0,0,0,0.0,LOW
CUST004645,24,0,12.250000201379086,11.52083334370221,5.034477166480049e-07,35,0,0,0,0.0,LOW
CUST003001,22,0,12.25000019157554,11.375054313450585,0.0028458606174016237,35,0,0,0,0.0,LOW
CUST000722,25,0,12.250000175131621,11.55000002780297,9.749091480859195e-07,35,0,0,0,0.0,LOW
CUST000416,21,0,12.250000173607,11.416667144457024,2.4390449258450047e-05,35,0,0,0,0.0,LOW
CUST001905,21,0,12.250000172644759,11.50000000834206,4.3161189640644445e-07,35,0,0,0,0.0,LOW
CUST001386,23,0,12.250000167785206,11.565217400827397,4.194630147721172e-07,35,0,0,0,0.0,LOW
CUST004445,25,0,12.250000149851454,11.550000019126907,6.567128944466512e-07,35,0,0,0,0.0,LOW
CUST003608,25,0,12.250000138773453,11.830000006507248,3.469336317556118e-07,35,0,0,0,0.0,LOW
CUST000314,24,0,12.250000130364453,11.59375006491816,3.1502360109515474e-06,35,0,0,0,0.0,LOW
CUST002678,22,0,12.250000129719972,11.534090914995874,3.242999276419276e-07,35,0,0,0,0.0,LOW
CUST002659,18,0,12.250000119254878,11.66666667679215,2.981371969191291e-07,35,0,0,0,0.0,LOW
CUST003575,24,0,12.250000114902717,11.375000089287061,4.734476003449194e-06,35,0,0,0,0.0,LOW
CUST003230,16,0,12.25000011385643,11.265625007143608,2.846410746080353e-07,35,0,0,0,0.0,LOW
