customer_id,customer_type,state,occupation,annual_income_usd,customer_since,pep_flag,sanctions_flag,adverse_media_flag,expected_monthly_volume_usd,risk_rating
CUST004105,Individual,CO,Teacher,80142.23,2024-01-08,0,0,0,7315.17,LOW
CUST004106,Individual,TX,Lawyer,146446.72,2023-03-22,0,0,0,8567.58,LOW
CUST004107,Business,CO,Software Engineer,56427.75,2020-11-05,0,0,0,7561.62,LOW
CUST004108,Individual,CA,Student,116869.15,2017-07-22,0,0,0,5275.16,LOW
CUST004109,Business,WA,Sales Manager,100158.96,2019-07-31,0,0,0,5682.79,LOW
CUST004110,Individual,WA,Doctor,202049.19,2018-08-12,0,0,0,9016.3,LOW
CUST004111,Individual,NY,Small Business Owner,69538.93,2018-07-25,0,0,0,2751.54,LOW
CUST004112,Individual,NJ,Consultant,52290.7,2025-03-24,1,0,0,7052.57,HIGH
CUST004113,Individual,MA,Software Engineer,54408.85,2017-07-15,0,0,0,3249.97,LOW
CUST004114,Individual,PA,Restaurant Owner,36491.53,2020-09-07,0,0,0,4208.04,LOW
CUST004115,Individual,TX,Trader,54081.46,2018-02-22,0,0,0,4245.28,LOW
CUST004116,Individual,OH,Lawyer,16380.69,2021-07-01,0,0,0,1711.52,LOW
CUST004117,Business,WA,Construction Worker,182579.59,2020-09-27,0,0,0,25747.74,LOW
CUST004118,Individual,CA,Retail Worker,263649.14,2017-01-09,0,0,0,34426.25,LOW
CUST004119,Individual,NJ,Lawyer,68139.54,2018-06-16,0,0,0,2291.08,LOW
CUST004120,Individual,NY,Software Engineer,99708.81,2017-05-29,0,0,1,13026.99,MEDIUM
CUST004121,Individual,NC,Sales Manager,83437.18,2023-08-28,0,0,0,6798.29,LOW
CUST004122,Individual,GA,Software Engineer,31944.49,2021-04-02,0,0,0,2196.77,LOW
CUST004123,Individual,TX,Doctor,146138.79,2019-11-02,0,0,0,15936.21,LOW
CUST004124,Business,GA,Trader,161020.38,2018-04-21,0,0,0,23150.86,LOW
CUST004125,Individual,FL,Student,38124.18,2021-06-06,0,0,0,1401.71,LOW
CUST004126,Individual,WA,Construction Worker,92936.48,2024-03-11,0,0,0,11246.21,LOW
CUST004127,Individual,IL,Small Business Owner,63224.59,2022-06-03,0,0,0,3188.95,LOW
CUST004128,Business,TX,Small Business Owner,162542.16,2019-12-13,0,0,0,11787.07,LOW
CUST004129,Individual,CO,Trader,71066.71,2017-07-25,0,0,0,9539.13,LOW
CUST004130,Individual,PA,Construction Worker,72328.82,2025-04-22,0,0,0,6742.85,LOW
CUST004131,Individual,NJ,Lawyer,244951.28,2025-02-10,0,0,0,8189.23,LOW
CUST004132,Individual,CA,Doctor,32523.66,2019-01-15,0,0,0,2878.54,LOW
CUST004133,Individual,TX,Accountant,88121.88,2019-07-02,0,0,0,10901.14,LOW
CUST004134,Individual,PA,Sales Manager,79448.67,2017-02-23,0,0,0,7238.57,LOW
CUST004135,Individual,CO,Doctor,50660.12,2025-05-08,0,0,0,2323.33,LOW
CUST004136,Individual,MA,Restaurant Owner,282413.41,2021-05-23,0,0,0,22771.03,LOW
CUST004137,Individual,GA,Real Estate Agent,93339.63,2022-01-01,0,0,0,13118.25,LOW
CUST004138,Individual,MA,Lawyer,116063.87,2017-12-10,0,0,0,12450.81,LOW
CUST004139,Individual,NJ,Restaurant Owner,127355.29,2020-04-07,0,0,0,14803.25,LOW
CUST004140,Individual,MD,Doctor,60881.71,2022-04-17,0,0,0,7503.19,LOW
CUST004141,Individual,NY,Consultant,168112.75,2020-03-30,0,0,0,6108.66,LOW
CUST004142,Individual,WA,Accountant,147501.08,2018-12-04,0,0,0,14409.69,LOW
CUST004143,Individual,TX,Consultant,69277.69,2024-01-19,0,0,0,4987.26,LOW
CUST004144,Business,MD,Restaurant Owner,138014.88,2020-08-03,0,0,0,5851.13,LOW
CUST004145,Business,IL,Construction Worker,167913.08,2022-03-14,0,0,0,8452.53,LOW
CUST004146,Individual,GA,Restaurant Owner,125750.52,2023-09-26,0,0,0,15422.68,LOW
CUST004147,Individual,CO,Teacher,43579.87,2024-03-01,0,0,0,1969.21,LOW
CUST004148,Individual,GA,Student,70630.18,2017-07-18,0,0,0,4524.03,LOW
CUST004149,Individual,TX,Lawyer,102153.74,2025-11-07,0,0,0,6191.45,LOW
CUST004150,Individual,CO,Trader,88355.32,2024-09-23,0,0,0,2745.98,LOW
CUST004151,Individual,FL,Retail Worker,46206.75,2018-01-24,0,0,0,3824.52,LOW
CUST004152,Individual,MA,Teacher,62253.94,2018-04-19,0,0,0,7516.62,LOW
CUST004153,Individual,GA,Doctor,94273.62,2020-11-05,0,0,0,2617.89,LOW
CUST004154,Individual,PA,Software Engineer,28120.49,2019-02-04,0,0,1,1098.64,MEDIUM
CUST004155,Individual,CA,Consultant,75948.29,2021-07-13,0,0,0,8735.83,LOW
CUST004156,Individual,WA,Real Estate Agent,117955.47,2018-08-15,0,0,0,11700.9,LOW
CUST004157,Individual,GA,Teacher,90143.05,2025-10-01,1,0,0,10312.9,HIGH
CUST004158,Business,NC,Sales Manager,42953.88,2022-01-23,0,0,0,2309.33,LOW
CUST004159,Business,PA,Accountant,48158.86,2020-01-01,0,0,0,6042.55,LOW
CUST004160,Individual,NJ,Consultant,197163.83,2019-09-09,0,0,0,16755.75,LOW
CUST004161,Individual,NJ,Teacher,40772.9,2025-04-30,0,0,0,4129.8,LOW
CUST004162,Individual,WA,Construction Worker,162093.32,2017-06-17,0,0,0,5919.51,LOW
CUST004163,Individual,FL,Small Business Owner,50080.57,2017-10-11,0,0,0,2535.53,LOW
CUST004164,Individual,OH,Lawyer,156350.66,2025-07-05,0,0,0,19023.14,LOW
CUST004165,Individual,OH,Lawyer,106613.03,2024-11-11,0,0,0,5649.27,LOW
CUST004166,Individual,IL,Retail Worker,59815.22,2020-04-13,0,0,0,2187.22,LOW
CUST004167,Individual,WA,Restaurant Owner,23789.48,2025-12-15,0,0,0,2370.63,LOW
CUST004168,Individual,NY,Lawyer,97179.24,2025-09-23,0,0,0,9085.49,LOW
CUST004169,Individual,FL,Restaurant Owner,84394.66,2020-05-28,0,0,0,8522.74,LOW
CUST004170,Individual,GA,Teacher,98153.39,2019-06-10,0,0,0,10039.93,LOW
CUST004171,Individual,OH,Doctor,106495.11,2022-12-22,0,0,0,9320.95,LOW
CUST004172,Business,CO,Accountant,31922.32,2021-07-13,0,0,0,2768.36,LOW
CUST004173,Individual,WA,Doctor,96845.29,2017-05-02,0,0,0,13608.77,LOW
CUST004174,Individual,CO,Lawyer,121527.38,2019-04-13,0,0,0,11148.34,LOW
CUST004175,Business,MD,Consultant,120598.98,2022-04-07,0,0,0,12320.7,LOW
CUST004176,Business,NC,Student,33214.99,2019-10-19,0,0,1,1938.8,MEDIUM
CUST004177,Individual,OH,Retail Worker,158821.72,2022-06-17,0,0,0,21264.11,LOW
CUST004178,Individual,VA,Retail Worker,99101.32,2019-06-14,0,0,0,2779.4,LOW
CUST004179,Individual,NC,Trader,107618.69,2021-02-24,0,0,0,10186.47,LOW
CUST004180,Individual,MA,Restaurant Owner,41899.88,2017-10-16,0,0,0,3057.91,LOW
CUST004181,Individual,NJ,Retail Worker,122682.29,2019-12-13,0,0,0,12328.1,LOW
CUST004182,Individual,VA,Doctor,24457.67,2025-12-21,0,0,0,1712.56,LOW
CUST004183,Individual,PA,Accountant,43213.81,2020-10-03,0,0,0,4957.1,LOW
CUST004184,Individual,NC,Accountant,170846.91,2019-12-11,0,0,0,4705.37,LOW
CUST004185,Individual,WA,Restaurant Owner,118875.24,2019-04-19,0,0,0,9003.16,LOW
CUST004186,Individual,MA,Teacher,90646.59,2025-02-07,0,0,0,11685.07,LOW
CUST004187,Individual,FL,Small Business Owner,138504.41,2017-02-09,0,0,0,7794.35,LOW
CUST004188,Individual,NY,Accountant,144902.83,2023-04-17,1,0,0,4578.04,HIGH
CUST004189,Individual,MD,Doctor,122747.94,2023-03-16,1,0,0,10687.11,HIGH
CUST004190,Individual,PA,Software Engineer,65115.33,2017-06-28,0,0,0,9576.3,LOW
CUST004191,Individual,CA,Teacher,42383.45,2017-07-02,0,0,0,1399.49,LOW
CUST004192,Business,OH,Student,48728.77,2021-10-26,0,0,0,1644.94,LOW
CUST004193,Individual,NY,Real Estate Agent,187610.9,2020-04-02,0,0,0,18646.57,LOW
CUST004194,Individual,NC,Sales Manager,32733.99,2021-11-05,0,0,0,1841.56,LOW
CUST004195,Individual,GA,Construction Worker,103184.98,2020-11-01,0,0,0,7870.84,LOW
CUST004196,Individual,VA,Trader,103288.04,2018-12-06,1,0,0,13304.88,HIGH
CUST004197,Individual,MA,Retail Worker,194751.67,2018-05-12,0,0,0,9709.56,LOW
CUST004198,Individual,WA,Trader,103100.22,2018-08-20,0,0,0,11847.5,LOW
CUST004199,Individual,OH,Retail Worker,56962.47,2023-11-14,0,0,0,5016.15,LOW
CUST004200,Individual,CO,Trader,57548.55,2018-04-19,0,0,0,7948.59,LOW
CUST004201,Business,VA,Software Engineer,74718.72,2018-11-16,0,0,0,10955.28,LOW
CUST004202,Individual,VA,Teacher,156604.44,2019-11-27,0,0,0,13408.49,LOW
CUST004203,Individual,WA,Restaurant Owner,126687.83,2021-06-11,0,0,0,12425.65,LOW
CUST004204,Business,TX,Doctor,37031.75,2021-07-23,0,0,0,4378.28,LOW
CUST004205,Individual,NJ,Trader,89892.9,2017-11-15,0,0,0,5828.14,LOW
CUST004206,Individual,GA,Software Engineer,128240.75,2020-12-06,0,0,0,6840.69,LOW
CUST004207,Individual,MD,Construction Worker,64284.86,2023-08-01,0,0,0,9358.95,LOW
CUST004208,Individual,MA,Accountant,18421.25,2021-08-22,0,0,0,1456.7,LOW
CUST004209,Individual,WA,Restaurant Owner,66008.31,2024-04-18,0,0,0,1663.33,LOW
CUST004210,Individual,CO,Sales Manager,28563.82,2022-06-12,0,0,0,3705.15,LOW
CUST004211,Individual,CA,Sales Manager,25770.81,2017-08-17,0,0,0,2576.0,LOW
CUST004212,Individual,PA,Real Estate Agent,149881.64,2018-12-30,0,0,0,6905.02,LOW
CUST004213,Individual,MD,Small Business Owner,386123.79,2020-07-11,1,0,0,11107.8,HIGH
CUST004214,Individual,GA,Trader,182048.6,2021-02-19,0,0,0,11184.21,LOW
CUST004215,Individual,FL,Restaurant Owner,13744.0,2018-07-15,0,0,1,1937.71,MEDIUM
CUST004216,Business,CA,Software Engineer,67022.6,2020-10-07,0,0,0,9496.19,LOW
CUST004217,Individual,PA,Student,51120.76,2021-01-05,0,0,0,3265.36,LOW
CUST004218,Individual,OH,Software Engineer,28829.2,2024-05-06,0,0,0,3733.13,LOW
CUST004219,Individual,IL,Software Engineer,101458.14,2023-11-12,0,0,0,8140.05,LOW
CUST004220,Individual,NJ,Software Engineer,66511.32,2017-01-25,0,0,0,7102.95,LOW
CUST004221,Individual,MD,Restaurant Owner,35192.39,2020-02-29,0,0,0,2351.04,LOW
CUST004222,Individual,OH,Software Engineer,19704.83,2018-01-05,0,0,0,1763.51,LOW
CUST004223,Business,GA,Teacher,50485.83,2020-12-30,0,0,0,3116.11,LOW
CUST004224,Individual,CO,Restaurant Owner,75386.46,2019-10-09,0,0,0,2460.56,LOW
CUST004225,Individual,CO,Accountant,69443.76,2018-09-03,0,0,0,2945.96,LOW
CUST004226,Individual,MA,Teacher,149649.61,2020-10-07,0,0,0,9178.66,LOW
CUST004227,Individual,NY,Construction Worker,93426.75,2021-12-31,0,0,0,13736.7,LOW
CUST004228,Individual,PA,Lawyer,59948.12,2022-07-29,0,0,0,8734.98,LOW
CUST004229,Individual,FL,Accountant,44092.52,2020-05-05,0,0,0,5664.03,LOW
CUST004230,Individual,NC,Real Estate Agent,23721.6,2022-11-27,1,0,0,1282.47,HIGH
CUST004231,Individual,WA,Trader,36898.05,2022-02-27,0,0,0,2959.23,LOW
CUST004232,Individual,NY,Retail Worker,181344.16,2022-05-01,0,0,0,14502.61,LOW
CUST004233,Individual,OH,Restaurant Owner,131568.23,2018-12-21,0,0,0,9653.38,LOW
CUST004234,Business,CA,Retail Worker,90485.31,2020-01-11,0,0,0,2769.76,LOW
CUST004235,Individual,MD,Restaurant Owner,54398.85,2021-04-10,0,0,0,4994.68,LOW
CUST004236,Individual,NJ,Accountant,168031.42,2023-10-16,0,0,0,5730.12,LOW
CUST004237,Individual,OH,Real Estate Agent,38871.54,2022-04-05,0,0,0,4868.27,LOW
CUST004238,Individual,MA,Doctor,39161.59,2025-06-07,0,0,0,4363.13,LOW
CUST004239,Individual,OH,Doctor,70578.65,2018-09-28,0,0,0,4876.43,LOW
CUST004240,Individual,MD,Teacher,18145.96,2020-03-18,0,0,0,1921.51,LOW
CUST004241,Individual,NY,Software Engineer,38161.54,2025-09-05,0,0,0,2065.67,LOW
CUST004242,Individual,FL,Trader,64324.43,2025-09-08,0,0,0,3740.87,LOW
CUST004243,Individual,PA,Software Engineer,55572.36,2021-10-20,0,0,0,3571.45,LOW
CUST004244,Individual,CO,Lawyer,39453.48,2023-08-12,0,0,0,4916.95,LOW
CUST004245,Individual,MA,Doctor,281602.39,2025-02-20,0,0,0,14456.46,LOW
CUST004246,Business,IL,Trader,181927.32,2023-09-28,0,0,0,17346.34,LOW
CUST004247,Individual,NC,Accountant,228601.23,2022-04-11,0,0,0,11443.41,LOW
CUST004248,Individual,WA,Small Business Owner,70323.73,2017-12-22,0,0,0,4263.71,LOW
CUST004249,Individual,OH,Real Estate Agent,54593.08,2022-08-21,0,0,0,2971.78,LOW
CUST004250,Business,OH,Trader,212420.83,2020-12-10,0,0,0,22437.07,LOW
CUST004251,Individual,NJ,Teacher,79270.99,2021-05-14,0,0,0,7201.07,LOW
CUST004252,Individual,NY,Accountant,37643.86,2021-08-03,0,0,0,4335.16,LOW
CUST004253,Individual,NJ,Software Engineer,39382.36,2022-02-14,0,0,0,2067.3,LOW
CUST004254,Individual,NJ,Teacher,60740.46,2020-02-20,0,0,0,1587.97,LOW
CUST004255,Individual,NC,Retail Worker,73934.15,2022-10-14,0,0,0,8137.47,LOW
CUST004256,Individual,NJ,Small Business Owner,79078.24,2017-05-05,0,0,0,3112.26,LOW
CUST004257,Business,PA,Consultant,66563.61,2017-11-08,0,0,0,3713.46,LOW
CUST004258,Individual,CO,Construction Worker,343171.67,2025-12-07,0,0,0,21692.15,LOW
CUST004259,Individual,NJ,Sales Manager,31123.38,2019-02-14,0,0,0,3683.46,LOW
CUST004260,Individual,IL,Small Business Owner,116134.67,2025-05-08,0,0,0,11989.33,LOW
CUST004261,Individual,CO,Teacher,54989.59,2024-12-30,0,0,0,2641.32,LOW
CUST004262,Business,OH,Software Engineer,73132.84,2021-01-13,0,0,0,7293.98,LOW
CUST004263,Individual,CA,Accountant,138214.96,2022-01-06,0,0,0,15689.95,LOW
CUST004264,Individual,FL,Retail Worker,23540.01,2018-11-25,0,0,0,1732.83,LOW
CUST004265,Individual,MD,Construction Worker,40555.54,2020-03-28,0,0,0,2260.73,LOW
CUST004266,Individual,CO,Small Business Owner,68759.13,2020-10-08,0,0,0,7554.76,LOW
CUST004267,Individual,MA,Lawyer,195791.78,2022-01-18,0,0,0,19845.73,LOW
CUST004268,Individual,IL,Trader,195121.98,2019-09-17,0,0,0,6778.35,LOW
CUST004269,Individual,MA,Construction Worker,172041.21,2024-10-17,0,0,0,18638.08,LOW
CUST004270,Business,FL,Teacher,18025.48,2024-06-14,0,0,0,1551.36,LOW
CUST004271,Individual,CA,Trader,37907.09,2021-10-19,0,0,0,4517.43,LOW
CUST004272,Business,GA,Construction Worker,38934.29,2025-02-07,0,0,1,1901.54,MEDIUM
CUST004273,Individual,MA,Retail Worker,72355.05,2023-09-20,0,0,0,4144.28,LOW
CUST004274,Individual,MA,Real Estate Agent,22488.88,2025-05-02,0,0,0,2089.53,LOW
CUST004275,Individual,CA,Sales Manager,153104.53,2021-09-13,0,0,0,13047.06,LOW
CUST004276,Individual,NY,Accountant,20514.59,2021-06-15,0,0,0,1503.63,LOW
CUST004277,Individual,MD,Teacher,146735.25,2025-06-16,0,0,0,17352.05,LOW
CUST004278,Individual,IL,Construction Worker,132096.58,2024-05-08,0,0,0,12627.63,LOW
CUST004279,Individual,VA,Real Estate Agent,36823.56,2019-06-09,0,0,0,4189.93,LOW
CUST004280,Individual,NC,Accountant,170333.55,2020-10-10,0,0,0,7521.4,LOW
CUST004281,Individual,NY,Restaurant Owner,60394.69,2018-05-04,0,0,0,7013.25,LOW
CUST004282,Individual,NY,Real Estate Agent,51020.82,2025-12-30,0,0,0,4218.96,LOW
CUST004283,Individual,CO,Restaurant Owner,57028.28,2023-04-06,0,0,0,1666.42,LOW
CUST004284,Individual,NY,Sales Manager,60297.73,2017-06-29,0,0,0,3274.86,LOW
CUST004285,Individual,NJ,Restaurant Owner,64013.89,2020-12-13,0,0,0,1806.44,LOW
CUST004286,Individual,WA,Real Estate Agent,64965.44,2021-09-04,0,0,0,5334.27,LOW
CUST004287,Business,MA,Trader,42046.78,2025-10-20,0,0,0,2763.94,LOW
CUST004288,Individual,NC,Construction Worker,48894.29,2023-06-23,0,0,0,7257.44,LOW
CUST004289,Individual,OH,Restaurant Owner,51725.27,2020-06-21,0,0,0,6908.58,LOW
CUST004290,Individual,VA,Trader,222463.45,2017-08-20,0,0,0,28521.78,LOW
CUST004291,Individual,NY,Construction Worker,51740.4,2021-12-18,0,0,0,4534.51,LOW
CUST004292,Individual,IL,Construction Worker,49625.32,2021-06-01,0,0,0,6247.13,LOW
CUST004293,Individual,CO,Accountant,200959.19,2020-08-19,0,0,0,11727.72,LOW
CUST004294,Business,WA,Student,60836.04,2017-11-27,1,0,0,5784.36,HIGH
CUST004295,Individual,MD,Lawyer,42049.08,2018-07-15,0,0,0,3116.46,LOW
CUST004296,Individual,WA,Retail Worker,36523.87,2025-03-16,0,0,0,1695.36,LOW
CUST004297,Individual,NY,Construction Worker,29796.29,2017-09-05,0,0,0,1015.36,LOW
CUST004298,Individual,PA,Accountant,106618.64,2017-10-10,0,0,0,10105.03,LOW
CUST004299,Individual,NY,Consultant,23211.78,2020-08-03,0,0,0,863.59,LOW
CUST004300,Individual,CO,Sales Manager,179937.15,2019-07-29,0,0,1,20647.86,MEDIUM
CUST004301,Individual,PA,Lawyer,70677.18,2022-09-11,0,0,0,9907.78,LOW
CUST004302,Business,NY,Lawyer,56451.95,2021-03-04,0,0,0,2555.2,LOW
CUST004303,Individual,VA,Restaurant Owner,64654.46,2018-06-14,0,0,0,5422.4,LOW
CUST004304,Individual,IL,Trader,101339.37,2018-01-16,0,0,0,11891.85,LOW
CUST004305,Business,PA,Sales Manager,55262.4,2017-03-04,0,0,0,3362.99,LOW
CUST004306,Individual,NJ,Teacher,66210.33,2017-05-08,0,0,0,9275.77,LOW
CUST004307,Individual,WA,Small Business Owner,148708.79,2021-04-01,0,0,0,20233.05,LOW
CUST004308,Individual,NY,Construction Worker,93970.11,2023-01-20,0,0,0,3567.98,LOW
CUST004309,Business,WA,Real Estate Agent,33281.87,2025-03-25,0,0,0,946.04,LOW
CUST004310,Individual,NY,Restaurant Owner,47344.55,2017-10-22,0,0,0,6962.36,LOW
CUST004311,Individual,MA,Restaurant Owner,23560.4,2017-06-28,0,0,0,3405.88,LOW
CUST004312,Business,MA,Consultant,111876.81,2017-08-17,0,0,0,8702.42,LOW
CUST004313,Individual,TX,Teacher,119915.58,2019-06-02,0,0,0,3755.81,LOW
CUST004314,Business,NY,Accountant,40859.96,2018-01-29,0,0,0,4182.4,LOW
CUST004315,Business,TX,Consultant,335506.77,2024-07-02,0,0,0,20692.8,LOW
CUST004316,Individual,VA,Retail Worker,365809.99,2017-03-13,0,0,0,51978.08,LOW
CUST004317,Individual,OH,Restaurant Owner,76120.25,2017-11-14,0,0,0,9464.24,LOW
CUST004318,Individual,NC,Construction Worker,44665.4,2018-08-18,0,0,0,4743.43,LOW
CUST004319,Individual,CA,Construction Worker,89609.28,2018-01-14,0,0,0,5427.01,LOW
CUST004320,Individual,CA,Sales Manager,43983.62,2019-06-26,0,0,0,4955.13,LOW
CUST004321,Individual,WA,Consultant,139074.41,2017-05-16,0,0,0,8503.85,LOW
CUST004322,Business,PA,Sales Manager,83564.74,2024-08-09,0,0,0,2482.2,LOW
CUST004323,Individual,NY,Retail Worker,87563.65,2020-11-02,0,0,0,7754.14,LOW
CUST004324,Individual,VA,Doctor,235319.91,2020-02-17,0,0,0,20257.65,LOW
CUST004325,Individual,MD,Software Engineer,50155.24,2019-06-25,0,0,0,6037.47,LOW
CUST004326,Business,FL,Real Estate Agent,51477.46,2018-06-14,0,0,0,6857.27,LOW
CUST004327,Individual,NC,Real Estate Agent,131030.34,2025-03-02,0,0,0,9081.52,LOW
CUST004328,Business,NY,Doctor,57007.9,2024-06-06,1,0,0,4628.14,HIGH
CUST004329,Individual,NY,Restaurant Owner,212720.38,2018-06-07,0,0,0,17825.98,LOW
CUST004330,Individual,VA,Lawyer,143711.95,2018-01-22,0,0,0,9417.16,LOW
CUST004331,Individual,VA,Accountant,58915.45,2024-03-06,0,0,0,6947.51,LOW
CUST004332,Individual,FL,Teacher,23103.17,2024-03-15,0,0,0,2085.35,LOW
CUST004333,Individual,CA,Sales Manager,29181.35,2018-07-27,0,0,0,4063.34,LOW
CUST004334,Individual,TX,Doctor,54835.63,2018-10-06,0,0,0,5828.42,LOW
CUST004335,Individual,OH,Retail Worker,97568.0,2024-03-05,0,0,0,5023.49,LOW
CUST004336,Individual,WA,Small Business Owner,153541.09,2024-12-27,0,0,0,7001.64,LOW
CUST004337,Individual,CA,Construction Worker,65121.27,2020-07-16,0,0,0,4659.3,LOW
CUST004338,Business,FL,Software Engineer,42085.81,2018-07-01,0,0,0,2877.23,LOW
CUST004339,Individual,NY,Restaurant Owner,68443.32,2021-02-18,0,0,0,5194.26,LOW
CUST004340,Individual,CA,Software Engineer,75999.61,2023-10-22,0,0,0,3644.1,LOW
CUST004341,Individual,IL,Teacher,175160.48,2021-05-06,0,0,0,25797.26,LOW
CUST004342,Individual,MD,Construction Worker,168951.86,2018-07-09,0,0,0,7301.04,LOW
CUST004343,Business,MA,Retail Worker,39105.05,2021-10-30,0,0,0,4167.86,LOW
CUST004344,Business,CO,Real Estate Agent,100750.56,2022-11-29,0,0,0,2683.36,LOW
CUST004345,Individual,NY,Teacher,43055.42,2024-01-19,0,0,0,3266.62,LOW
CUST004346,Individual,OH,Doctor,43853.17,2023-02-03,0,0,0,2791.16,LOW
CUST004347,Individual,GA,Real Estate Agent,147322.96,2024-06-14,0,0,0,10718.2,LOW
CUST004348,Individual,FL,Real Estate Agent,65886.81,2021-04-24,0,0,0,5749.26,LOW
CUST004349,Business,NJ,Lawyer,113681.22,2018-09-16,0,0,0,11373.45,LOW
CUST004350,Individual,PA,Retail Worker,106172.55,2022-06-12,0,0,0,10398.42,LOW
CUST004351,Individual,NC,Trader,71223.49,2019-08-02,0,0,0,7395.79,LOW
CUST004352,Individual,NJ,Doctor,93123.83,2018-04-18,0,0,0,12159.04,LOW
CUST004353,Individual,MD,Consultant,85626.33,2021-05-06,0,0,0,11631.45,LOW
CUST004354,Business,CA,Teacher,35505.79,2019-09-21,0,0,0,4159.73,LOW
CUST004355,Individual,NY,Accountant,102950.65,2025-01-05,0,0,0,3589.66,LOW
CUST004356,Individual,PA,Student,47398.46,2020-01-27,0,0,1,6880.43,MEDIUM
CUST004357,Individual,PA,Small Business Owner,37433.89,2020-12-05,0,0,0,5368.95,LOW
CUST004358,Individual,WA,Construction Worker,130713.3,2017-06-19,0,0,0,14896.48,LOW
CUST004359,Individual,NJ,Retail Worker,51066.59,2019-10-11,0,0,0,4579.65,LOW
CUST004360,Individual,VA,Construction Worker,154382.83,2017-02-25,0,0,0,8695.97,LOW
CUST004361,Individual,NY,Teacher,153150.63,2021-10-23,0,0,0,18308.22,LOW
CUST004362,Individual,MD,Doctor,55014.67,2023-07-01,0,0,0,7412.27,LOW
CUST004363,Individual,WA,Accountant,150191.29,2018-10-20,0,0,0,16242.96,LOW
CUST004364,Individual,VA,Student,58231.52,2019-08-15,0,0,0,6034.77,LOW
CUST004365,Individual,NC,Sales Manager,71739.02,2017-09-17,0,0,0,3524.22,LOW
CUST004366,Individual,CO,Software Engineer,103383.88,2018-10-03,0,0,0,7208.4,LOW
CUST004367,Individual,MD,Accountant,282335.42,2024-02-23,0,0,0,32579.26,LOW
CUST004368,Individual,TX,Retail Worker,138251.05,2023-07-16,0,0,0,3748.31,LOW
CUST004369,Individual,OH,Construction Worker,72235.02,2018-02-08,0,0,0,7596.09,LOW
CUST004370,Individual,NJ,Accountant,80208.91,2024-01-24,0,0,0,9691.95,LOW
CUST004371,Individual,MA,Restaurant Owner,26801.52,2025-11-20,0,0,0,1791.36,LOW
CUST004372,Individual,NC,Doctor,144114.64,2019-03-06,0,0,0,4974.98,LOW
CUST004373,Individual,MA,Doctor,134391.48,2021-04-11,0,0,0,17120.12,LOW
CUST004374,Individual,CO,Restaurant Owner,90175.53,2020-03-29,0,0,0,3853.16,LOW
CUST004375,Individual,OH,Real Estate Agent,119585.26,2025-06-09,0,0,0,8532.42,LOW
CUST004376,Individual,VA,Real Estate Agent,20107.97,2024-03-26,0,0,0,2280.38,LOW
CUST004377,Individual,MD,Lawyer,37126.85,2024-04-18,0,0,0,4719.69,LOW
CUST004378,Business,CO,Teacher,241881.02,2024-05-23,0,0,0,32121.25,LOW
CUST004379,Individual,WA,Consultant,63431.8,2018-12-15,0,0,0,5791.46,LOW
CUST004380,Individual,OH,Software Engineer,122709.47,2023-07-20,0,0,0,10366.98,LOW
CUST004381,Individual,NC,Restaurant Owner,46162.71,2020-10-28,0,0,0,6049.15,LOW
CUST004382,Individual,TX,Teacher,56265.36,2022-05-12,0,0,0,5366.85,LOW
CUST004383,Individual,IL,Construction Worker,250393.06,2022-09-25,1,0,0,24371.09,HIGH
CUST004384,Individual,NC,Restaurant Owner,67703.94,2021-10-19,0,0,0,5365.31,LOW
CUST004385,Business,MD,Consultant,105404.17,2019-06-23,0,0,0,7547.12,LOW
CUST004386,Individual,IL,Small Business Owner,81637.15,2022-10-04,0,0,0,6944.68,LOW
CUST004387,Business,MA,Restaurant Owner,88028.38,2020-01-07,0,0,0,6215.33,LOW
CUST004388,Individual,GA,Consultant,86093.66,2021-08-22,0,0,0,5849.49,LOW
CUST004389,Individual,FL,Consultant,20739.62,2019-05-06,0,0,0,3094.52,LOW
CUST004390,Individual,OH,Consultant,102266.37,2020-07-19,0,0,0,6854.58,LOW
CUST004391,Individual,FL,Small Business Owner,52880.2,2018-10-22,0,0,0,3016.71,LOW
CUST004392,Individual,GA,Doctor,238461.24,2017-04-21,0,0,0,16511.18,LOW
CUST004393,Individual,WA,Accountant,45389.1,2019-11-05,0,0,0,4486.61,LOW
CUST004394,Individual,CO,Doctor,55199.13,2022-10-27,0,0,0,7665.71,LOW
CUST004395,Business,OH,Teacher,367771.64,2018-05-16,0,0,0,45413.56,LOW
CUST004396,Business,FL,Doctor,120025.15,2024-03-20,0,0,0,15636.89,LOW
CUST004397,Individual,FL,Small Business Owner,39577.7,2018-02-22,0,0,0,5239.14,LOW
CUST004398,Individual,NJ,Doctor,84112.52,2022-02-07,0,0,0,11781.31,LOW
CUST004399,Individual,NJ,Construction Worker,33927.7,2017-10-02,0,0,0,1845.12,LOW
CUST004400,Individual,GA,Restaurant Owner,88669.81,2020-05-05,0,0,0,7297.15,LOW
CUST004401,Individual,CO,Doctor,44462.32,2021-10-21,0,0,0,3252.41,LOW
CUST004402,Individual,NY,Student,252053.06,2025-08-01,0,0,0,18332.98,LOW
CUST004403,Individual,NC,Consultant,98599.19,2025-04-09,0,0,0,10504.31,LOW
CUST004404,Individual,OH,Restaurant Owner,105678.03,2025-04-27,0,0,0,7949.67,LOW
