customer_id,total_transactions,total_transaction_volume,average_transaction,maximum_transaction,transaction_std,cash_transactions,international_transactions,suspicious_transactions,rule_alerts,unique_counterparties,unique_origin_countries,unique_destination_countries,average_rule_score,maximum_rule_score,average_red_flags,maximum_red_flags,PEP_flag,sanctions_flag,adverse_media_flag,structuring_events,rapid_movement_events,funnel_behavior,layering_behavior,mule_behavior,target,cash_ratio,international_ratio,suspicious_ratio,rule_alert_ratio,structuring_ratio,rapid_movement_ratio
CUST004077,20,21073.88,1053.694,7472.94,1657.6365153733032,4,10,0,20,20,5,4,34.5,50,2.75,4,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,1.0,0.0,0.0
CUST004078,28,15913.0,568.3214285714286,3077.37,747.1033775496076,5,13,0,28,28,4,8,33.214285714285715,40,2.642857142857143,4,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.4642857142857143,0.0,1.0,0.0,0.0
CUST004079,27,19401.66,718.58,5025.56,1047.413533956567,5,10,0,27,27,5,5,33.51851851851852,50,2.5925925925925926,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.37037037037037035,0.0,1.0,0.0,0.0
CUST004080,36,34764.83,965.6897222222223,7021.38,1500.8725425003113,8,15,0,36,36,7,5,34.30555555555556,55,2.6944444444444446,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4166666666666667,0.0,1.0,0.0,0.0
CUST004081,20,23452.47,1172.6235000000001,7048.93,2005.9983314871452,5,14,0,20,20,6,7,51.75,70,4.05,5,0,0,1,0,0,0,0,0,0,0.25,0.7,0.0,1.0,0.0,0.0
CUST004082,25,14444.13,577.7651999999999,2567.35,667.2177528121285,6,16,0,25,25,10,8,34.4,40,2.88,4,0,0,0,0,0,0,0,0,0,0.24,0.64,0.0,1.0,0.0,0.0
CUST004083,33,22571.34,683.98,3410.84,810.4739269981177,6,17,0,33,33,8,6,33.484848484848484,40,2.696969696969697,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.5151515151515151,0.0,1.0,0.0,0.0
CUST004084,22,12786.69,581.2131818181819,2337.12,599.1741226482488,5,14,0,22,22,6,9,34.31818181818182,40,2.8636363636363638,4,0,0,0,0,0,0,0,0,0,0.22727272727272727,0.6363636363636364,0.0,1.0,0.0,0.0
CUST004085,30,15311.6,510.38666666666666,2342.98,534.1463265379844,5,19,0,30,30,9,7,34.0,40,2.8,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6333333333333333,0.0,1.0,0.0,0.0
CUST004086,27,14618.66,541.4318518518519,3026.89,701.6402005193975,5,10,0,27,27,6,5,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.37037037037037035,0.0,1.0,0.0,0.0
CUST004087,20,9684.49,484.2245,1647.12,476.85782682577417,5,9,0,20,20,4,7,33.5,35,2.7,3,0,0,0,0,0,0,0,0,0,0.25,0.45,0.0,1.0,0.0,0.0
CUST004088,31,13170.55,424.8564516129032,1256.95,354.76708609591907,9,15,0,31,31,9,7,33.87096774193548,40,2.774193548387097,4,0,0,0,0,0,0,0,0,0,0.2903225806451613,0.4838709677419355,0.0,1.0,0.0,0.0
CUST004089,29,20444.99,704.9996551724139,7106.9,1342.7690090296958,7,16,0,29,29,9,6,34.6551724137931,50,2.8275862068965516,4,0,0,0,0,0,0,0,0,0,0.2413793103448276,0.5517241379310345,0.0,1.0,0.0,0.0
CUST004090,24,9702.77,404.28208333333333,1426.78,419.1174889546425,5,9,0,24,24,7,7,32.916666666666664,35,2.5833333333333335,3,0,0,0,0,0,0,0,0,0,0.20833333333333334,0.375,0.0,1.0,0.0,0.0
CUST004091,28,20504.53,732.3046428571428,3010.35,796.429820723022,3,17,0,28,28,9,7,33.57142857142857,40,2.7142857142857144,4,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.6071428571428571,0.0,1.0,0.0,0.0
CUST004092,24,28711.81,1196.3254166666668,8172.74,2016.5251202436664,7,9,0,24,24,4,7,35.625,65,2.7916666666666665,5,0,0,0,1,0,0,0,0,0,0.2916666666666667,0.375,0.0,1.0,0.041666666666666664,0.0
CUST004093,15,21378.0,1425.2,8801.51,2248.469545150974,1,3,0,1,15,2,3,13.666666666666666,50,1.4,4,0,0,0,1,0,0,0,0,0,0.06666666666666667,0.2,0.0,0.06666666666666667,0.06666666666666667,0.0
CUST004094,28,29631.91,1058.2825,12282.5,2438.7749649539446,7,18,0,28,28,9,6,35.17857142857143,60,2.9285714285714284,5,0,0,0,0,0,0,0,0,0,0.25,0.6428571428571429,0.0,1.0,0.0,0.0
CUST004095,27,16489.33,610.715925925926,3648.72,836.3655779909573,4,13,0,27,27,6,6,33.148148148148145,40,2.6296296296296298,4,0,0,0,0,0,0,0,0,0,0.14814814814814814,0.48148148148148145,0.0,1.0,0.0,0.0
CUST004096,21,14452.91,688.2338095238096,4999.84,1198.86335505543,3,11,0,21,20,5,5,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.5238095238095238,0.0,1.0,0.0,0.0
CUST004097,30,25545.379999999997,851.5126666666666,7747.56,1469.913863601006,4,18,0,30,30,8,6,34.833333333333336,65,2.8,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.6,0.0,1.0,0.0,0.0
CUST004098,25,22952.27,918.0908000000001,3883.3,998.5394801238457,1,12,0,25,25,5,7,32.6,40,2.52,4,0,0,0,0,0,0,0,0,0,0.04,0.48,0.0,1.0,0.0,0.0
CUST004099,23,15924.19,692.3560869565217,4061.54,846.3913871454458,2,12,0,23,23,7,6,33.04347826086956,40,2.608695652173913,4,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.5217391304347826,0.0,1.0,0.0,0.0
CUST004100,23,31884.54,1386.284347826087,16524.92,3410.634780630121,1,16,0,23,23,9,6,35.21739130434783,70,2.8260869565217392,5,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.6956521739130435,0.0,1.0,0.0,0.0
CUST004101,26,14793.36,568.9753846153847,2301.08,534.6557830846368,4,15,0,26,26,5,5,33.65384615384615,40,2.730769230769231,4,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.5769230769230769,0.0,1.0,0.0,0.0
CUST004102,31,24857.45,801.8532258064516,3852.9,1069.7034428706152,6,16,0,31,31,6,8,33.54838709677419,40,2.7096774193548385,4,0,0,0,0,0,0,0,0,0,0.1935483870967742,0.5161290322580645,0.0,1.0,0.0,0.0
CUST004103,21,9238.91,439.9480952380952,1845.8,519.4924102007559,2,10,0,0,21,2,7,12.857142857142858,20,1.5714285714285714,3,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.47619047619047616,0.0,0.0,0.0,0.0
CUST004104,23,17917.71,779.0308695652174,3112.71,859.4739397282135,5,10,0,23,23,6,6,33.26086956521739,40,2.652173913043478,4,0,0,0,0,0,0,0,0,0,0.21739130434782608,0.43478260869565216,0.0,1.0,0.0,0.0
CUST004105,22,11185.61,508.4368181818182,2170.04,538.9631687953874,4,13,0,22,22,9,6,33.86363636363637,40,2.772727272727273,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.5909090909090909,0.0,1.0,0.0,0.0
CUST004106,18,8462.49,470.1383333333333,1370.25,418.1169970552149,3,8,0,18,17,4,4,33.05555555555556,35,2.611111111111111,3,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4444444444444444,0.0,1.0,0.0,0.0
CUST004107,25,9492.67,379.7068,2006.24,411.8828161900745,3,12,0,25,25,7,7,33.0,40,2.6,4,0,0,0,0,0,0,0,0,0,0.12,0.48,0.0,1.0,0.0,0.0
CUST004108,19,17550.59,923.7152631578947,7984.82,1836.4973818669314,2,11,0,19,19,6,4,34.473684210526315,55,2.736842105263158,4,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.5789473684210527,0.0,1.0,0.0,0.0
CUST004109,21,13245.19,630.7233333333334,2895.76,738.2250426416957,2,14,0,21,21,5,9,33.80952380952381,40,2.761904761904762,4,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.6666666666666666,0.0,1.0,0.0,0.0
CUST004110,19,10133.77,533.3563157894737,3697.2,825.093417143447,4,7,0,19,19,3,7,32.89473684210526,40,2.5789473684210527,4,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.3684210526315789,0.0,1.0,0.0,0.0
CUST004111,18,7086.6,393.70000000000005,1882.52,473.2477836124725,5,7,0,18,18,5,6,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.3888888888888889,0.0,1.0,0.0,0.0
CUST004112,30,17352.21,578.4069999999999,4507.11,896.0924746889341,8,15,0,30,30,8,5,43.833333333333336,50,3.7666666666666666,5,1,0,0,0,0,0,0,0,0,0.26666666666666666,0.5,0.0,1.0,0.0,0.0
CUST004113,28,22273.39,795.4782142857142,4324.63,1117.514458138482,5,13,0,28,28,7,6,33.214285714285715,40,2.642857142857143,4,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.4642857142857143,0.0,1.0,0.0,0.0
CUST004114,28,14186.73,506.6689285714286,3165.0,764.472083264917,3,16,0,28,28,7,7,33.392857142857146,40,2.6785714285714284,4,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.5714285714285714,0.0,1.0,0.0,0.0
CUST004115,19,14729.42,775.2326315789473,3157.06,824.161428044302,4,11,0,19,19,4,8,33.94736842105263,40,2.789473684210526,4,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.5789473684210527,0.0,1.0,0.0,0.0
CUST004116,25,17628.92,705.1568,4997.01,1031.1407510888123,6,9,0,25,25,6,4,33.0,40,2.6,4,0,0,0,0,0,0,0,0,0,0.24,0.36,0.0,1.0,0.0,0.0
CUST004117,29,18772.42,647.3248275862069,3548.49,870.9923007598891,6,15,0,29,28,6,11,33.62068965517241,40,2.7241379310344827,4,0,0,0,0,0,0,0,0,0,0.20689655172413793,0.5172413793103449,0.0,1.0,0.0,0.0
CUST004118,30,17016.46,567.2153333333333,4327.46,844.8311011440275,4,17,0,30,30,9,6,33.5,40,2.7,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.5666666666666667,0.0,1.0,0.0,0.0
CUST004119,21,21973.93,1046.377619047619,5248.04,1474.3974845166576,3,12,0,21,21,5,8,35.476190476190474,55,2.8095238095238093,4,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.5714285714285714,0.0,1.0,0.0,0.0
CUST004120,21,16474.67,784.5080952380952,3656.05,900.9178190524319,3,8,0,21,21,5,5,47.61904761904762,55,3.5238095238095237,5,0,0,1,0,0,0,0,0,0,0.14285714285714285,0.38095238095238093,0.0,1.0,0.0,0.0
CUST004121,26,13380.91,514.6503846153846,2715.46,583.3209830786531,5,17,0,26,26,7,7,34.23076923076923,40,2.8461538461538463,4,0,0,0,0,0,0,0,0,0,0.19230769230769232,0.6538461538461539,0.0,1.0,0.0,0.0
CUST004122,22,9577.18,435.3263636363636,2737.1,568.7061592149362,4,12,0,22,22,5,5,33.63636363636363,40,2.727272727272727,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.5454545454545454,0.0,1.0,0.0,0.0
CUST004123,25,22370.02,894.8008,3811.86,1055.3793921892102,7,13,0,25,25,6,6,34.0,40,2.8,4,0,0,0,0,0,0,0,0,0,0.28,0.52,0.0,1.0,0.0,0.0
CUST004124,23,16934.68,736.2904347826087,3181.33,690.9875788021759,3,9,0,23,23,4,6,32.608695652173914,35,2.5217391304347827,3,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.391304347826087,0.0,1.0,0.0,0.0
CUST004125,18,7239.39,402.18833333333333,1504.55,393.2135360342879,2,15,0,18,18,6,6,34.72222222222222,40,2.9444444444444446,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8333333333333334,0.0,1.0,0.0,0.0
CUST004126,20,22546.670000000002,1127.3335000000002,10784.85,2419.3899305431155,4,11,0,20,20,6,8,34.75,50,2.8,4,0,0,0,0,0,0,0,0,0,0.2,0.55,0.0,1.0,0.0,0.0
CUST004127,19,8571.94,451.1547368421053,2182.61,594.6942477476082,4,10,0,19,19,5,8,33.68421052631579,40,2.736842105263158,4,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.5263157894736842,0.0,1.0,0.0,0.0
CUST004128,33,38723.41,1173.4366666666667,14891.6,2617.3867600978297,6,16,0,33,33,5,8,33.93939393939394,50,2.696969696969697,4,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.48484848484848486,0.0,1.0,0.0,0.0
CUST004129,17,12636.52,743.324705882353,3778.56,1072.7171066508965,5,11,0,17,17,6,6,34.705882352941174,40,2.9411764705882355,4,0,0,0,0,0,0,0,0,0,0.29411764705882354,0.6470588235294118,0.0,1.0,0.0,0.0
CUST004130,23,16169.199999999999,703.0086956521739,3973.34,1080.7589849953695,2,11,0,23,23,6,8,32.82608695652174,40,2.5652173913043477,4,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.4782608695652174,0.0,1.0,0.0,0.0
CUST004131,33,26774.66,811.3533333333334,4733.64,1104.7724439015333,5,21,0,33,33,8,7,33.93939393939394,40,2.787878787878788,4,0,0,0,0,0,0,0,0,0,0.15151515151515152,0.6363636363636364,0.0,1.0,0.0,0.0
CUST004132,23,28539.92,1240.8660869565217,8305.65,1918.7331691929612,5,11,0,23,23,6,6,35.0,65,2.782608695652174,4,0,0,0,1,0,0,0,0,0,0.21739130434782608,0.4782608695652174,0.0,1.0,0.043478260869565216,0.0
CUST004133,25,17798.39,711.9356,4549.91,982.8682688483742,5,12,0,25,25,8,4,33.4,40,2.68,4,0,0,0,0,0,0,0,0,0,0.2,0.48,0.0,1.0,0.0,0.0
CUST004134,19,19598.55,1031.5026315789473,4182.53,1067.1301823053898,4,7,0,19,19,4,5,32.89473684210526,40,2.5789473684210527,4,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.3684210526315789,0.0,1.0,0.0,0.0
CUST004135,18,13610.53,756.1405555555556,5576.92,1351.9997663351357,3,11,0,18,18,7,7,35.0,60,2.8333333333333335,5,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6111111111111112,0.0,1.0,0.0,0.0
CUST004136,30,26677.02,889.234,11528.51,2090.229722751331,8,15,0,30,30,8,8,34.5,60,2.8,5,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.5,0.0,1.0,0.0,0.0
CUST004137,32,18431.23,575.9759375,2717.62,663.8491478022718,5,15,0,32,32,8,6,33.125,40,2.625,4,0,0,0,0,0,0,0,0,0,0.15625,0.46875,0.0,1.0,0.0,0.0
CUST004138,27,15258.33,565.1233333333333,2520.98,601.2441441007011,7,15,0,27,27,8,6,34.074074074074076,40,2.814814814814815,4,0,0,0,0,0,0,0,0,0,0.25925925925925924,0.5555555555555556,0.0,1.0,0.0,0.0
CUST004139,32,14470.07,452.1896875,1812.82,508.88864148154397,6,19,0,32,32,8,6,33.90625,40,2.78125,4,0,0,0,0,0,0,0,0,0,0.1875,0.59375,0.0,1.0,0.0,0.0
CUST004140,30,20791.78,693.0593333333333,4484.46,929.6084026340425,4,13,0,30,30,6,6,32.833333333333336,40,2.566666666666667,4,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.43333333333333335,0.0,1.0,0.0,0.0
CUST004141,22,13324.07,605.6395454545454,5606.29,1160.9143663898126,7,10,0,22,22,5,8,34.77272727272727,55,2.8181818181818183,4,0,0,0,0,0,0,0,0,0,0.3181818181818182,0.45454545454545453,0.0,1.0,0.0,0.0
CUST004142,19,26917.940000000002,1416.7336842105265,17101.9,3846.6383029214408,0,9,0,19,19,5,6,33.421052631578945,55,2.526315789473684,4,0,0,0,0,0,0,0,0,0,0.0,0.47368421052631576,0.0,1.0,0.0,0.0
CUST004143,17,17468.15,1027.5382352941178,5736.87,1751.6933257466735,5,11,0,17,17,6,6,37.05882352941177,50,3.0588235294117645,4,0,0,0,0,0,0,0,0,0,0.29411764705882354,0.6470588235294118,0.0,1.0,0.0,0.0
CUST004144,23,23357.27,1015.5334782608696,6510.79,1529.9518518318528,6,14,0,23,23,8,6,35.21739130434783,50,2.9130434782608696,4,0,0,0,0,0,0,0,0,0,0.2608695652173913,0.6086956521739131,0.0,1.0,0.0,0.0
CUST004145,26,23061.88,886.9953846153846,10442.67,2027.6298883656866,5,12,0,26,26,7,5,34.03846153846154,50,2.6923076923076925,4,0,0,0,0,0,0,0,0,0,0.19230769230769232,0.46153846153846156,0.0,1.0,0.0,0.0
CUST004146,32,18220.47,569.3896875,3183.34,687.9867449186578,4,18,0,32,32,8,9,33.4375,40,2.6875,4,0,0,0,0,0,0,0,0,0,0.125,0.5625,0.0,1.0,0.0,0.0
CUST004147,30,31005.54,1033.518,5465.31,1340.3126798788921,7,15,0,30,30,5,8,34.333333333333336,55,2.7666666666666666,4,0,0,0,0,0,0,0,0,0,0.23333333333333334,0.5,0.0,1.0,0.0,0.0
CUST004148,18,10242.32,569.0177777777777,4105.49,979.1577741553651,2,12,0,18,18,7,5,33.888888888888886,40,2.7777777777777777,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.0,1.0,0.0,0.0
CUST004149,18,8691.8,482.87777777777774,2051.42,532.6153086703999,4,6,0,18,18,4,2,32.77777777777778,40,2.5555555555555554,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.0,1.0,0.0,0.0
CUST004150,21,15945.26,759.2980952380952,3845.7,839.8209926086573,6,10,0,21,21,6,4,33.80952380952381,40,2.761904761904762,4,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.47619047619047616,0.0,1.0,0.0,0.0
CUST004151,19,22085.309999999998,1162.3847368421052,9057.74,2072.7058647557747,1,10,0,19,19,7,5,34.73684210526316,65,2.6842105263157894,4,0,0,0,1,0,0,0,0,0,0.05263157894736842,0.5263157894736842,0.0,1.0,0.05263157894736842,0.0
CUST004152,23,15971.14,694.3973913043478,3367.2,845.3256473487675,5,8,0,23,23,3,5,32.82608695652174,40,2.5652173913043477,4,0,0,0,0,0,0,0,0,0,0.21739130434782608,0.34782608695652173,0.0,1.0,0.0,0.0
CUST004153,24,21010.77,875.44875,5313.63,1230.764189497949,3,12,0,24,24,5,7,33.958333333333336,55,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.125,0.5,0.0,1.0,0.0,0.0
CUST004154,17,10618.21,624.600588235294,1892.58,520.9951513986309,1,8,0,17,17,5,3,47.64705882352941,55,3.5294117647058822,5,0,0,1,0,0,0,0,0,0,0.058823529411764705,0.47058823529411764,0.0,1.0,0.0,0.0
CUST004155,23,28886.99,1255.9560869565219,12560.42,2636.9642770803,4,12,0,23,23,7,6,34.34782608695652,55,2.739130434782609,4,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.5217391304347826,0.0,1.0,0.0,0.0
CUST004156,27,24603.77,911.2507407407408,7093.76,1516.9830464620482,3,15,0,27,27,8,8,34.074074074074076,55,2.7037037037037037,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.0,1.0,0.0,0.0
CUST004157,25,13818.7,552.748,3584.03,733.5143624190328,5,11,0,25,24,7,6,43.2,50,3.64,5,1,0,0,0,0,0,0,0,0,0.2,0.44,0.0,1.0,0.0,0.0
CUST004158,18,9435.96,524.2199999999999,3633.04,827.5624873865487,3,9,0,18,17,5,6,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,0.0,1.0,0.0,0.0
CUST004159,32,20467.46,639.608125,7789.71,1388.1037280345688,6,18,0,32,32,6,7,34.375,50,2.78125,4,0,0,0,0,0,0,0,0,0,0.1875,0.5625,0.0,1.0,0.0,0.0
CUST004160,25,19858.28,794.3312,5629.03,1147.1678627868719,4,11,0,25,24,8,7,33.8,50,2.64,4,0,0,0,0,0,0,0,0,0,0.16,0.44,0.0,1.0,0.0,0.0
CUST004161,12,13432.890000000001,1119.4075,6773.89,1979.6742328388045,2,9,0,12,12,5,5,34.583333333333336,40,2.9166666666666665,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.75,0.0,1.0,0.0,0.0
CUST004162,11,14551.82,1322.8927272727271,6175.25,1969.2066902795698,1,6,0,11,11,3,4,33.18181818181818,35,2.6363636363636362,3,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5454545454545454,0.0,1.0,0.0,0.0
CUST004163,24,23476.54,978.1891666666667,3660.48,1073.3154029734897,3,10,0,24,24,6,5,32.708333333333336,40,2.5416666666666665,4,0,0,0,0,0,0,0,0,0,0.125,0.4166666666666667,0.0,1.0,0.0,0.0
CUST004164,30,14042.29,468.07633333333337,2993.05,633.3973640314222,3,13,0,30,30,5,9,32.666666666666664,40,2.533333333333333,4,0,0,0,0,0,0,0,0,0,0.1,0.43333333333333335,0.0,1.0,0.0,0.0
CUST004165,25,16502.72,660.1088000000001,6986.77,1371.9353308900293,2,12,0,25,25,5,7,33.6,60,2.6,5,0,0,0,0,0,0,0,0,0,0.08,0.48,0.0,1.0,0.0,0.0
CUST004166,34,34630.369999999995,1018.5402941176469,10794.42,2077.548982102045,5,15,0,34,34,7,5,34.55882352941177,70,2.676470588235294,5,0,0,0,0,0,0,0,0,0,0.14705882352941177,0.4411764705882353,0.0,1.0,0.0,0.0
CUST004167,29,29679.44,1023.4289655172413,8163.62,1610.8268591922965,3,11,0,29,29,7,7,34.13793103448276,80,2.586206896551724,5,0,0,0,1,0,0,0,0,0,0.10344827586206896,0.3793103448275862,0.0,1.0,0.034482758620689655,0.0
CUST004168,24,45425.64,1892.735,28229.79,5706.685194063874,3,15,0,24,24,9,8,35.625,75,2.875,5,0,0,0,0,0,0,0,0,0,0.125,0.625,0.0,1.0,0.0,0.0
CUST004169,15,13392.38,892.8253333333333,4838.07,1191.2370206450262,2,7,0,0,15,2,5,13.0,20,1.6,3,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0
CUST004170,21,13052.44,621.5447619047619,2190.95,580.4400631298553,1,7,0,0,21,2,5,11.904761904761905,20,1.380952380952381,3,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.3333333333333333,0.0,0.0,0.0,0.0
CUST004171,22,9765.619999999999,443.8918181818181,2896.17,606.5424291258363,5,11,0,22,22,6,7,33.63636363636363,40,2.727272727272727,4,0,0,0,0,0,0,0,0,0,0.22727272727272727,0.5,0.0,1.0,0.0,0.0
CUST004172,24,17833.46,743.0608333333333,3967.29,923.2420572324215,4,11,0,24,24,6,5,33.125,40,2.625,4,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.4583333333333333,0.0,1.0,0.0,0.0
CUST004173,31,28699.33,925.7848387096775,11173.33,1984.445918789207,2,16,0,31,31,8,5,33.54838709677419,55,2.6129032258064515,4,0,0,0,0,0,0,0,0,0,0.06451612903225806,0.5161290322580645,0.0,1.0,0.0,0.0
CUST004174,26,19628.05,754.925,7959.23,1558.378757645907,3,14,0,26,26,8,6,34.03846153846154,50,2.6923076923076925,4,0,0,0,0,0,0,0,0,0,0.11538461538461539,0.5384615384615384,0.0,1.0,0.0,0.0
CUST004175,26,19628.67,754.948846153846,3525.7,942.6431484642613,11,11,0,26,26,6,6,34.23076923076923,40,2.8461538461538463,4,0,0,0,0,0,0,0,0,0,0.4230769230769231,0.4230769230769231,0.0,1.0,0.0,0.0
CUST004176,25,28211.22,1128.4488000000001,4808.89,1200.1495216337285,5,13,0,25,25,6,6,48.6,55,3.72,5,0,0,1,0,0,0,0,0,0,0.2,0.52,0.0,1.0,0.0,0.0
CUST004177,28,24251.33,866.1189285714287,4088.92,973.3135819660333,7,16,0,28,28,10,7,34.107142857142854,40,2.8214285714285716,4,0,0,0,0,0,0,0,0,0,0.25,0.5714285714285714,0.0,1.0,0.0,0.0
CUST004178,19,11141.289999999999,586.3836842105262,4843.73,1165.8700504592673,3,11,0,19,19,7,4,33.68421052631579,40,2.736842105263158,4,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.5789473684210527,0.0,1.0,0.0,0.0
CUST004179,23,21941.79,953.9908695652174,3454.67,809.6223471073246,4,6,0,23,23,5,1,32.17391304347826,35,2.4347826086956523,3,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.2608695652173913,0.0,1.0,0.0,0.0
CUST004180,21,14644.04,697.3352380952381,6034.38,1307.5186393838485,4,10,0,21,21,4,7,34.285714285714285,50,2.7142857142857144,4,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.47619047619047616,0.0,1.0,0.0,0.0
CUST004181,23,10723.5,466.2391304347826,1530.05,386.1005435930464,6,13,0,23,23,6,9,34.130434782608695,40,2.8260869565217392,4,0,0,0,0,0,0,0,0,0,0.2608695652173913,0.5652173913043478,0.0,1.0,0.0,0.0
CUST004182,21,12141.56,578.1695238095238,2051.25,601.4845555912154,7,7,0,21,21,5,4,33.333333333333336,40,2.6666666666666665,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0
CUST004183,16,6786.780000000001,424.17375000000004,2145.51,578.3658102720688,4,8,0,16,16,4,3,33.75,40,2.75,4,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0,1.0,0.0,0.0
CUST004184,17,6022.05,354.23823529411766,2044.38,506.8700441833598,3,12,0,17,17,8,6,34.411764705882355,40,2.8823529411764706,4,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.7058823529411765,0.0,1.0,0.0,0.0
CUST004185,19,9597.7,505.14210526315793,2680.5,608.9769226112754,4,12,0,19,19,6,7,34.21052631578947,40,2.8421052631578947,4,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.631578947368421,0.0,1.0,0.0,0.0
CUST004186,25,17493.55,699.742,2669.0,655.7293181450713,4,10,0,25,25,4,9,32.8,40,2.56,4,0,0,0,0,0,0,0,0,0,0.16,0.4,0.0,1.0,0.0,0.0
CUST004187,34,24521.21,721.2120588235293,2628.25,773.2763367871971,8,17,0,34,33,7,7,33.6764705882353,40,2.735294117647059,4,0,0,0,0,0,0,0,0,0,0.23529411764705882,0.5,0.0,1.0,0.0,0.0
CUST004188,15,31207.82,2080.521333333333,15298.96,4188.350990186722,3,7,0,15,15,4,6,48.333333333333336,75,3.933333333333333,5,1,0,0,0,0,0,0,0,0,0.2,0.4666666666666667,0.0,1.0,0.0,0.0
CUST004189,31,18817.44,607.0141935483871,3013.36,691.2087253007068,5,14,0,31,31,7,6,43.064516129032256,50,3.6129032258064515,5,1,0,0,0,0,0,0,0,0,0.16129032258064516,0.45161290322580644,0.0,1.0,0.0,0.0
CUST004190,30,16137.44,537.9146666666667,2396.7,609.7631767347133,8,14,0,30,30,9,5,33.666666666666664,40,2.7333333333333334,4,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.4666666666666667,0.0,1.0,0.0,0.0
CUST004191,26,13667.869999999999,525.6873076923076,2424.86,628.9238912145582,2,11,0,26,26,6,6,32.5,35,2.5,3,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.4230769230769231,0.0,1.0,0.0,0.0
CUST004192,23,14438.41,627.7569565217391,3584.79,814.8118148239382,4,10,0,23,23,6,6,33.04347826086956,40,2.608695652173913,4,0,0,0,0,0,0,0,0,0,0.17391304347826086,0.43478260869565216,0.0,1.0,0.0,0.0
CUST004193,20,20166.329999999998,1008.3164999999999,3702.5,1065.2361512842563,3,10,0,20,20,7,3,33.25,40,2.65,4,0,0,0,0,0,0,0,0,0,0.15,0.5,0.0,1.0,0.0,0.0
CUST004194,29,29320.17,1011.0403448275862,11224.15,2058.1466965130876,9,15,0,29,29,5,9,35.3448275862069,70,2.896551724137931,5,0,0,0,0,0,0,0,0,0,0.3103448275862069,0.5172413793103449,0.0,1.0,0.0,0.0
