customer_id,red_flag_code,red_flag_description
CUST003443,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003443,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003444,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003444,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003445,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003445,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003445,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003446,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003446,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003447,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003447,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003448,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003448,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003449,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003449,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003449,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003450,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003450,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003451,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003451,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003452,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003452,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003452,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003453,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003453,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003453,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003454,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003454,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003455,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003455,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003455,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003456,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003456,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003456,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003457,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003457,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003458,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003458,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003459,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003459,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003460,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003460,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003461,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003461,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003461,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003462,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003462,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003463,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003463,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003464,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003464,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003465,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003465,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003465,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003466,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003466,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003467,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003467,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003468,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003468,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003468,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003469,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003469,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003470,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003470,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003470,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003471,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003471,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003472,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003472,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003473,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003473,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003473,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003474,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003474,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003475,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003475,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003476,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003476,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003477,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003477,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003477,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003478,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003478,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003478,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003479,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003479,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003479,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003480,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003480,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003481,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003481,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003481,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003482,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003482,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003483,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003483,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003484,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003484,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003484,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003485,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003485,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003486,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003486,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003486,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003487,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003487,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003488,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003488,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003488,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003489,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003489,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003490,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003490,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003491,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003491,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003492,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003492,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003493,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003493,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003494,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003494,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003494,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003495,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003495,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003495,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003496,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003496,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003497,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003497,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003498,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003498,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003498,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003499,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003499,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003500,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003500,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003500,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003500,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003501,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003501,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003502,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003502,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003502,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003503,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003503,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003504,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003504,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003504,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003505,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003505,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003506,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003506,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003507,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003507,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003507,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003508,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003508,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003509,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003509,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003510,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003510,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003511,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003511,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003512,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003512,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003513,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003513,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003514,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003514,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003515,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003515,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003516,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003516,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003517,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003517,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003517,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003518,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003518,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003518,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003519,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003519,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003520,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003520,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003520,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003521,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003521,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003522,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003522,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003522,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003523,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003523,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003524,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003524,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003524,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003525,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003525,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003526,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003526,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003526,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003527,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003527,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003527,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003528,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003528,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003529,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003529,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003530,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003530,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003531,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003531,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003532,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003532,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003532,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003533,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003533,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003534,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003534,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003534,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003535,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003535,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003536,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003536,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003536,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003537,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003537,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003538,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003538,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003539,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003539,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003539,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003540,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003540,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003541,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003541,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003542,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003542,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003543,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003543,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003544,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003544,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003544,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003545,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003545,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003546,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003546,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003547,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003547,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003548,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003548,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003548,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003549,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003549,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003550,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003550,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003551,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003551,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003552,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003552,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003552,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003553,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003553,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003554,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003554,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003555,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003555,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003556,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003556,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003557,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003557,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003558,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST003558,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003558,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003559,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003559,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003560,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003560,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003560,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003561,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003561,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003561,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003562,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003562,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST003562,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003563,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003563,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003564,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003564,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003565,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003565,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003565,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST003566,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003566,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003567,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003567,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003568,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003568,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003569,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST003570,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST003570,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
