customer_id,customer_type,state,occupation,annual_income_usd,customer_since,risk_rating,pep_flag,sanctions_flag,adverse_media_flag,expected_monthly_volume_usd,total_transactions,total_transaction_volume_usd,average_transaction_usd,maximum_transaction_usd,minimum_transaction_usd,cash_transaction_count,international_transaction_count,unique_counterparties,origin_country_count,destination_country_count,alert_count,known_suspicious_count,maximum_risk_score,average_risk_score
CUST004194,,,,,,,0,0,0,,29,29320.170000000002,1011.0403448275863,11224.15,16.18,0,0,29,5,9,0,0,24.5,12.370690178488632
CUST004195,,,,,,,0,0,0,,24,20584.449999999997,857.6854166666666,5614.24,53.2,0,0,24,9,7,0,0,19.2500000585567,12.177095295297846
CUST004196,,,,,,,1,0,0,,24,11539.82,480.8258333333333,3796.32,31.46,0,0,24,7,6,24,0,30.0,28.250000000000483
CUST004197,,,,,,,0,0,0,,19,10879.690000000002,572.6152631578949,2462.8,50.58,0,0,19,7,6,0,0,14.0,11.513157898965394
CUST004198,,,,,,,0,0,0,,24,15693.49,653.8954166666666,4200.92,39.65,0,0,24,9,4,0,0,14.0,11.739583338699143
CUST004199,,,,,,,0,0,0,,23,13260.999999999998,576.5652173913043,2955.45,44.71,0,0,22,5,6,0,0,12.25,11.33695652173913
CUST004200,,,,,,,0,0,0,,29,17167.1,591.9689655172414,4362.98,19.18,0,0,29,5,7,0,0,14.0,11.525862072390902
CUST004201,,,,,,,0,0,0,,27,22544.73,834.99,4465.02,41.45,0,0,27,8,8,0,0,12.250000054577075,11.666666670596939
CUST004202,,,,,,,0,0,0,,18,27584.84,1532.4911111111112,6656.54,271.6,0,0,18,5,6,0,0,17.50000135070976,12.152778054945081
CUST004203,,,,,,,0,0,0,,25,19419.95,776.798,5481.08,64.81,0,0,25,7,8,0,0,21.0,12.180000000076982
CUST004204,,,,,,,0,0,0,,31,12829.380000000001,413.8509677419355,1716.93,52.41,0,0,31,11,8,0,0,14.0,12.080645636748507
CUST004205,,,,,,,0,0,0,,13,13322.589999999998,1024.8146153846153,3759.86,50.38,0,0,13,3,3,0,0,14.000000000011475,11.711541040815963
CUST004206,,,,,,,0,0,0,,18,13099.089999999998,727.7272222222222,3535.39,61.13,0,0,18,5,4,0,0,14.0,11.47222778930922
CUST004207,,,,,,,0,0,0,,27,18979.309999999998,702.9374074074074,4543.37,28.74,0,0,27,8,6,0,0,12.250000264761916,11.407426432539815
CUST004208,,,,,,,0,0,0,,17,8910.02,524.1188235294118,2624.78,47.07,0,0,17,5,4,0,0,14.0,11.941178035750395
CUST004209,,,,,,,0,0,0,,17,6101.619999999999,358.9188235294117,2031.13,59.17,0,0,17,6,6,0,0,14.0,12.044119059675058
CUST004210,,,,,,,0,0,0,,23,18990.72,825.6834782608696,3334.11,24.05,0,0,23,5,6,0,0,14.0,11.945652174167279
CUST004211,,,,,,,0,0,0,,21,12281.66,584.8409523809523,2732.16,31.02,0,0,21,7,7,0,0,14.0,11.916666669793889
CUST004212,,,,,,,0,0,0,,26,18314.21,704.3926923076923,8302.15,11.99,0,0,26,9,6,0,0,22.75,12.182693635782142
CUST004213,,,,,,,1,0,0,,25,13900.079999999998,556.0031999999999,1928.57,29.76,0,0,25,5,6,25,0,30.00000000008182,27.550000011964986
CUST004214,,,,,,,0,0,0,,25,45408.850000000006,1816.3540000000003,27853.29,15.72,0,0,25,7,7,0,0,22.75,12.460000148375064
CUST004215,,,,,,,0,0,1,,34,20293.260000000002,596.8605882352941,1804.26,18.45,0,0,34,5,7,17,0,26.75000000005632,24.43382366440173
CUST004216,,,,,,,0,0,0,,17,8289.66,487.6270588235294,2233.27,42.33,0,0,17,5,4,0,0,12.25000000022274,11.632367979827706
CUST004217,,,,,,,0,0,0,,28,31150.850000000002,1112.5303571428572,8786.67,33.12,0,0,28,7,8,0,0,24.5,12.500001621427012
CUST004218,,,,,,,0,0,0,,27,23900.830000000005,885.2159259259262,6458.05,68.01,0,0,27,6,5,0,0,17.5,11.601858680276548
CUST004219,,,,,,,0,0,0,,26,13926.35,535.6288461538462,4523.73,8.02,0,0,26,5,6,0,0,12.250000014088371,11.442307877937655
CUST004220,,,,,,,0,0,0,,33,26287.47,796.59,5130.99,42.9,0,0,33,9,9,0,0,21.00000074825733,12.037888362603562
CUST004221,,,,,,,0,0,0,,21,23264.63,1107.8395238095238,7182.47,8.33,0,0,21,6,6,0,0,24.5,12.500000009630721
CUST004222,,,,,,,0,0,0,,20,20905.12,1045.2559999999999,5608.07,49.45,0,0,20,6,4,1,0,26.25,12.68750000015855
CUST004223,,,,,,,0,0,0,,27,19016.46,704.3133333333333,3683.28,34.03,0,0,27,8,6,0,0,14.0,11.731486348550787
CUST004224,,,,,,,0,0,0,,25,21107.389999999996,844.2955999999998,5418.0,17.02,0,0,25,6,7,0,0,17.5,11.69000000864704
CUST004225,,,,,,,0,0,0,,18,17674.219999999998,981.9011111111109,7207.78,66.46,0,0,18,5,5,0,0,19.25,12.250000100109535
CUST004226,,,,,,,0,0,0,,23,14065.380000000001,611.5382608695653,2563.57,26.41,0,0,23,9,6,0,0,12.250000026186624,11.717391305544304
CUST004227,,,,,,,0,0,0,,29,22215.17,766.0403448275862,5717.83,34.3,0,0,29,8,6,0,0,17.500002054535617,12.068965773012803
CUST004228,,,,,,,0,0,0,,20,10704.029999999999,535.2014999999999,4059.12,35.69,0,0,20,8,5,0,0,14.0,11.725000083751379
CUST004229,,,,,,,0,0,0,,21,13356.38,636.0180952380952,3078.26,17.8,0,0,21,5,4,0,0,14.00000000014426,11.333333953110385
CUST004230,,,,,,,1,0,0,,23,14188.519999999999,616.8921739130434,3504.68,59.08,0,0,23,3,5,23,0,30.0,27.641304419607785
CUST004231,,,,,,,0,0,0,,30,23738.010000000002,791.267,4904.58,16.77,0,0,30,5,10,0,0,14.000000000751642,11.725190489119965
CUST004232,,,,,,,0,0,0,,23,9845.66,428.07217391304346,3125.25,31.08,0,0,23,6,7,0,0,14.000000012092409,11.717392943457082
CUST004233,,,,,,,0,0,0,,29,16958.850000000002,584.7879310344829,2228.66,23.86,0,0,29,8,8,0,0,14.0,12.068965786892239
CUST004234,,,,,,,0,0,0,,22,13823.449999999999,628.3386363636363,3520.22,16.73,0,0,22,7,5,0,0,14.0,11.534091082817802
CUST004235,,,,,,,0,0,0,,22,7410.449999999999,336.83863636363634,1404.74,38.5,0,0,22,5,5,0,0,14.000000000067342,11.534090980923562
CUST004236,,,,,,,0,0,0,,29,26390.059999999998,910.0020689655172,8397.94,32.34,0,0,29,8,8,0,0,22.75001807883536,12.129311999547717
CUST004237,,,,,,,0,0,0,,25,12018.68,480.7472,2049.68,45.78,0,0,25,8,7,0,0,14.000000000174662,11.690000168682808
CUST004238,,,,,,,0,0,0,,20,11080.820000000002,554.041,2972.94,25.13,0,0,20,6,4,0,0,14.0,11.725000017721536
CUST004239,,,,,,,0,0,0,,25,17442.25,697.69,2892.08,25.17,0,0,25,7,7,0,0,14.000000000162435,11.690000003130269
CUST004240,,,,,,,0,0,0,,18,17285.429999999997,960.3016666666665,3823.11,55.26,0,0,18,5,4,0,0,14.0,11.666666666734193
CUST004241,,,,,,,0,0,0,,20,12079.119999999999,603.9559999999999,3613.02,74.8,0,0,20,5,4,0,0,14.0,11.46250021086792
CUST004242,,,,,,,0,0,0,,21,22394.35,1066.397619047619,11826.14,55.23,0,0,21,5,4,0,0,24.500000001769717,12.166668370661048
CUST004243,,,,,,,0,0,0,,18,13223.31,734.6283333333333,4076.78,59.11,0,0,18,6,5,0,0,14.000000003172472,11.666666666845972
CUST004244,,,,,,,0,0,0,,20,14793.04,739.652,4400.55,25.99,0,0,20,4,4,0,0,14.0,11.37500000000118
CUST004245,,,,,,,0,0,0,,14,8981.16,641.5114285714286,2356.6,26.02,0,0,14,2,3,0,0,5.25,4.250000662940447
CUST004246,,,,,,,0,0,0,,21,14280.62,680.0295238095239,2624.85,18.49,0,0,21,5,3,0,0,14.0,11.500000000755728
CUST004247,,,,,,,0,0,0,,33,24125.179999999997,731.0660606060605,6273.37,44.83,0,0,33,8,7,0,0,21.0,12.090909091755977
CUST004248,,,,,,,0,0,0,,34,26771.81,787.4061764705883,13917.31,7.96,0,0,34,8,8,1,0,26.25,11.838235299516597
CUST004249,,,,,,,0,0,0,,22,11468.060000000001,521.2754545454546,2954.55,12.64,0,0,22,6,4,0,0,14.0,11.6136363867668
CUST004250,,,,,,,0,0,0,,24,19893.87,828.91125,4128.36,65.74,0,0,24,4,7,0,0,14.000000082782622,12.031250005068307
CUST004251,,,,,,,0,0,0,,20,13341.11,667.0555,2812.66,62.61,0,0,20,5,6,0,0,14.0,11.637500468866996
CUST004252,,,,,,,0,0,0,,18,10480.510000000002,582.2505555555557,4391.77,25.13,0,0,18,5,6,0,0,14.0,11.861111112015399
CUST004253,,,,,,,0,0,0,,15,6766.810000000001,451.12066666666675,1323.04,50.62,0,0,15,7,5,0,0,14.0,12.366666693654524
CUST004254,,,,,,,0,0,0,,20,12817.91,640.8955,2923.48,24.95,0,0,20,5,5,0,0,14.00000094811364,11.987502247717696
CUST004255,,,,,,,0,0,0,,24,10502.33,437.59708333333333,2346.56,12.4,0,0,24,8,8,0,0,14.00000000005002,12.104166767056128
CUST004256,,,,,,,0,0,0,,28,15603.400000000001,557.2642857142857,3439.4,6.92,0,0,28,10,6,0,0,14.0,11.68754565878999
CUST004257,,,,,,,0,0,0,,25,11955.09,478.2036,1577.67,35.45,0,0,25,4,9,0,0,14.0,11.97
CUST004258,,,,,,,0,0,0,,25,19824.749999999996,792.9899999999999,3024.2,71.34,0,0,25,6,4,0,0,14.000000017388452,11.690004542018023
CUST004259,,,,,,,0,0,0,,23,20353.15,884.9195652173913,4280.02,37.72,0,0,23,4,4,0,0,14.0,11.489131838042363
CUST004260,,,,,,,0,0,0,,27,15359.67,568.8766666666667,3022.37,24.47,0,0,27,11,8,0,0,14.0,11.925926207710791
CUST004261,,,,,,,0,0,0,,21,17744.920000000002,844.9961904761906,3311.85,63.49,0,0,21,6,6,0,0,14.0000000000853,11.500000001413914
CUST004262,,,,,,,0,0,0,,25,14976.44,599.0576,1833.11,13.17,0,0,25,6,5,0,0,14.0,11.480000116681333
CUST004263,,,,,,,0,0,0,,24,18384.17,766.0070833333333,3550.98,21.26,0,0,24,5,6,0,0,14.0,11.59375001211476
CUST004264,,,,,,,0,0,0,,22,9693.599999999999,440.61818181818177,1767.0,41.15,0,0,22,8,8,0,0,14.0,11.534091102924428
CUST004265,,,,,,,0,0,0,,24,16140.2,672.5083333333333,3229.41,72.23,0,0,23,7,7,0,0,14.0,11.812500053571782
CUST004266,,,,,,,0,0,0,,31,24302.02,783.9361290322581,4157.88,54.98,0,0,31,7,8,0,0,12.250037450333275,11.629033466293608
CUST004267,,,,,,,0,0,0,,21,19908.98,948.0466666666666,5585.5,28.92,0,0,21,7,7,0,0,21.0,12.8333334021041
CUST004268,,,,,,,0,0,0,,23,13787.43,599.4534782608696,3642.8,22.76,0,0,23,4,6,0,0,14.000000063432084,11.336956811579018
CUST004269,,,,,,,0,0,0,,21,22385.540000000005,1065.9780952380954,3840.09,29.65,0,0,21,6,4,0,0,14.000000000115238,12.000000093464747
CUST004270,,,,,,,0,0,0,,25,25985.810000000005,1039.4324000000001,6993.31,35.43,0,0,25,8,8,0,0,22.75000007960157,12.600000131491745
CUST004271,,,,,,,0,0,0,,41,20210.760000000002,492.9453658536586,3986.62,5.0,0,0,41,11,7,0,0,14.000000000015946,11.69513024492597
CUST004272,,,,,,,0,0,1,,22,10457.86,475.35727272727274,2494.12,24.21,0,0,21,5,6,11,0,26.750000024674986,24.204545527543566
CUST004273,,,,,,,0,0,0,,24,14533.24,605.5516666666666,3551.65,48.68,0,0,24,8,3,0,0,14.0,11.520833779459059
CUST004274,,,,,,,0,0,0,,30,28034.33,934.4776666666668,6882.23,38.1,0,0,30,5,8,0,0,22.75,11.90000265134861
CUST004275,,,,,,,0,0,0,,22,11425.87,519.3577272727273,1610.79,12.34,0,0,22,10,4,0,0,14.0,12.170454548253245
CUST004276,,,,,,,0,0,0,,27,29426.38,1089.865925925926,8035.03,34.83,0,0,27,7,8,1,0,29.750087742468395,12.379635856409678
CUST004277,,,,,,,0,0,0,,18,11139.940000000002,618.8855555555557,1892.82,96.7,0,0,18,5,4,0,0,12.25,11.277935115031989
CUST004278,,,,,,,0,0,0,,26,20055.09,771.3496153846154,4555.77,57.77,0,0,26,5,4,0,0,14.0,11.442307802079906
CUST004279,,,,,,,0,0,0,,29,32325.399999999998,1114.6689655172413,7784.17,51.94,0,0,29,6,5,0,0,17.5,11.887931624290953
CUST004280,,,,,,,0,0,0,,26,38358.47,1475.3257692307693,16588.55,29.51,0,0,26,6,7,0,0,19.25,12.317309347310818
CUST004281,,,,,,,0,0,0,,25,15499.289999999999,619.9716,2951.77,22.23,0,0,25,6,5,0,0,14.00000000846594,11.900000024679247
CUST004282,,,,,,,0,0,0,,21,9501.31,452.4433333333333,2085.52,72.0,0,0,21,4,6,0,0,14.0,11.58333333772118
CUST004283,,,,,,,0,0,0,,26,30240.909999999996,1163.111923076923,5752.72,33.44,0,0,26,8,6,0,0,22.75,12.115384628133663
CUST004284,,,,,,,0,0,0,,14,15716.759999999998,1122.6257142857141,4584.0,65.81,0,0,14,5,4,0,0,14.0,11.875000003844523
CUST004285,,,,,,,0,0,0,,29,13619.53,469.6389655172414,3074.14,34.28,0,0,29,7,6,0,0,14.0,11.646551867729805
CUST004286,,,,,,,0,0,0,,27,19770.86,732.2540740740741,3087.2,21.77,0,0,27,7,8,0,0,12.250227748643162,11.66667967616798
CUST004287,,,,,,,0,0,0,,26,15439.619999999999,593.8315384615385,2925.62,48.63,0,0,26,7,8,0,0,14.0,12.048076933488979
CUST004288,,,,,,,0,0,0,,14,7111.14,507.93857142857144,1460.12,52.51,0,0,14,4,5,0,0,14.00000000000052,11.750000000363928
CUST004289,,,,,,,0,0,0,,25,29346.51,1173.8604,10752.39,18.29,0,0,25,4,5,0,0,19.25,11.76000020532012
CUST004290,,,,,,,0,0,0,,28,18683.78,667.2778571428571,4651.93,46.49,0,0,28,8,8,0,0,14.000000115546806,11.687500025795009
CUST004291,,,,,,,0,0,0,,25,19047.210000000003,761.8884000000002,3974.8,54.44,0,0,25,8,4,0,0,14.000000000072552,11.620116800192637
CUST004292,,,,,,,0,0,0,,26,27935.6,1074.4461538461537,6860.97,81.52,0,0,26,6,8,0,0,19.25,11.913461538521055
CUST004293,,,,,,,0,0,0,,18,17827.81,990.433888888889,6977.56,35.1,0,0,18,5,5,0,0,19.25,12.15277783216091
CUST004294,,,,,,,1,0,0,,24,14627.41,609.4754166666667,3245.44,79.31,0,0,24,5,7,24,0,30.0,27.447916668661218
CUST004295,,,,,,,0,0,0,,29,30965.24,1067.7668965517241,6128.21,16.22,0,0,29,7,5,0,0,19.25000007901764,11.827586818741327
CUST004296,,,,,,,0,0,0,,25,9401.1,376.04400000000004,1173.66,16.1,0,0,24,5,8,0,0,14.0,11.76000000004355
CUST004297,,,,,,,0,0,0,,30,31531.969999999998,1051.0656666666666,7091.06,33.2,0,0,30,4,8,0,0,22.75000724033512,11.666666908419137
CUST004298,,,,,,,0,0,0,,19,10855.43,571.3384210526316,1914.0,59.16,0,0,19,4,7,0,0,12.250008674672758,11.421053099699954
CUST004299,,,,,,,0,0,0,,19,8228.89,433.0994736842105,1875.52,25.6,0,0,19,6,6,0,0,14.0,11.789473685183404
CUST004300,,,,,,,0,0,1,,19,14015.369999999999,737.6510526315789,6657.07,70.91,0,0,19,8,4,14,0,30.25,24.81578947369086
CUST004301,,,,,,,0,0,0,,24,14767.740000000002,615.3225000000001,2583.83,9.91,0,0,24,6,6,0,0,14.00000000004734,11.739584377453275
CUST004302,,,,,,,0,0,0,,29,19429.52,669.9834482758621,2544.55,85.09,0,0,29,7,10,0,0,14.000182782657282,11.88793734419937
CUST004303,,,,,,,0,0,0,,25,19083.129999999997,763.3251999999999,2154.19,18.58,0,0,25,7,7,0,0,14.0000000006768,11.55000122876103
CUST004304,,,,,,,0,0,0,,15,10431.2,695.4133333333334,4252.3,31.91,0,0,15,5,4,0,0,14.0,11.783333352537834
CUST004305,,,,,,,0,0,0,,27,12349.779999999999,457.3992592592592,1755.34,13.08,0,0,27,5,7,0,0,14.000000457945974,11.47222223926287
CUST004306,,,,,,,0,0,0,,33,28722.69,870.3845454545454,10535.37,29.92,0,0,33,6,10,0,0,17.5,11.87878789440716
CUST004307,,,,,,,0,0,0,,23,10908.939999999999,474.3017391304347,1404.45,26.79,0,0,23,5,3,0,0,12.250000000790408,11.184795927195283
CUST004308,,,,,,,0,0,0,,27,13358.369999999999,494.7544444444444,2962.66,27.1,0,0,27,5,7,0,0,14.0,11.537037432797694
CUST004309,,,,,,,0,0,0,,23,21922.510000000006,953.1526086956525,3794.66,24.33,0,0,23,6,6,0,0,19.25,12.326086969664523
CUST004310,,,,,,,0,0,0,,28,30980.41,1106.4432142857142,5698.95,22.68,0,0,28,6,9,0,0,17.500000763375137,12.250128104833744
CUST004311,,,,,,,0,0,0,,21,9054.509999999998,431.1671428571428,2521.91,70.67,0,0,21,6,7,0,0,14.0,11.833375060547526
CUST004312,,,,,,,0,0,0,,22,17207.739999999998,782.17,4969.45,20.13,0,0,22,6,7,0,0,14.000000000004556,12.170454793559838
CUST004313,,,,,,,0,0,0,,23,20241.64,880.0713043478261,6107.92,28.26,0,0,23,5,5,0,0,17.5,11.869570817887954
CUST004314,,,,,,,0,0,0,,28,19687.19,703.1139285714286,3207.17,41.86,0,0,28,7,5,0,0,12.25000093258946,11.437500739930659
CUST004315,,,,,,,0,0,0,,25,12436.23,497.44919999999996,1672.53,21.09,0,0,25,5,6,0,0,14.000000007975466,11.550000392766298
CUST004316,,,,,,,0,0,0,,28,30923.009999999995,1104.393214285714,6666.82,43.85,0,0,28,5,10,0,0,19.25,12.437500000027338
CUST004317,,,,,,,0,0,0,,20,26315.949999999997,1315.7975,7442.97,25.4,0,0,20,3,7,0,0,19.25000247265529,12.162500147082238
CUST004318,,,,,,,0,0,0,,23,10976.8,477.25217391304346,2351.16,71.35,0,0,23,9,5,0,0,14.000000002580189,11.94565217406616
CUST004319,,,,,,,0,0,0,,24,24175.68,1007.32,10211.92,20.52,0,0,24,7,9,0,0,19.25000002256968,12.468750026976755
CUST004320,,,,,,,0,0,0,,18,12190.779999999999,677.2655555555555,3453.03,16.8,0,0,18,4,6,0,0,14.0,11.76388891756833
CUST004321,,,,,,,0,0,0,,22,12283.620000000003,558.3463636363638,3099.77,40.62,0,0,21,8,5,0,0,12.250000093727438,11.53409091418093
CUST004322,,,,,,,0,0,0,,26,25779.95,991.5365384615385,10362.55,61.17,0,0,26,6,6,0,0,24.5,12.25000005775371
CUST004323,,,,,,,0,0,0,,15,10872.919999999998,724.8613333333332,3647.64,41.76,0,0,15,3,4,0,0,14.0,11.316666709443775
CUST004324,,,,,,,0,0,0,,15,6309.039999999999,420.6026666666666,3802.62,43.99,0,0,15,6,6,0,0,14.000000000938185,12.016666666903246
CUST004325,,,,,,,0,0,0,,24,15902.61,662.60875,3391.66,20.74,0,0,24,6,8,0,0,14.000000027087935,11.593750749710203
CUST004326,,,,,,,0,0,0,,25,27104.839999999997,1084.1935999999998,7941.35,10.73,0,0,25,5,7,0,0,19.250000150731505,11.760000915667757
CUST004327,,,,,,,0,0,0,,34,25426.73,747.845,3935.4,8.24,0,0,34,8,8,0,0,14.00000000115934,11.941176553070639
CUST004328,,,,,,,1,0,0,,21,44129.87,2101.422380952381,31952.17,16.26,0,0,21,8,6,21,0,43.99999999999999,28.583333336006575
CUST004329,,,,,,,0,0,0,,24,33748.380000000005,1406.1825000000001,11315.91,42.08,0,0,24,6,7,0,0,17.5,12.10416674246541
CUST004330,,,,,,,0,0,0,,21,20516.96,976.9980952380952,6826.3,10.03,0,0,21,4,7,0,0,19.25,12.333334437481675
CUST004331,,,,,,,0,0,0,,18,14939.66,829.9811111111111,4752.09,34.99,0,0,18,7,5,0,0,14.0,12.152777779255363
CUST004332,,,,,,,0,0,0,,28,14910.220000000001,532.5078571428572,3919.95,66.4,0,0,28,8,8,0,0,14.0,11.750000888891135
CUST004333,,,,,,,0,0,0,,22,19364.399999999998,880.1999999999999,3358.38,30.47,0,0,22,4,8,0,0,12.25000395429212,11.53409108883169
CUST004334,,,,,,,0,0,0,,25,10607.01,424.2804,1694.02,45.67,0,0,25,6,6,0,0,12.250000010724436,11.480048692865305
CUST004335,,,,,,,0,0,0,,22,22081.71,1003.7140909090908,4521.45,38.74,0,0,22,5,6,0,0,14.0,11.77272733987253
CUST004336,,,,,,,0,0,0,,28,21601.120000000003,771.4685714285715,4428.2,27.62,0,0,28,6,7,0,0,14.0,11.937500087957813
CUST004337,,,,,,,0,0,0,,21,11235.229999999998,535.0109523809523,2818.87,58.83,0,0,21,5,7,0,0,14.000000000018463,11.750000000004201
CUST004338,,,,,,,0,0,0,,19,30391.450000000004,1599.5500000000002,9101.06,45.63,0,0,19,4,5,1,0,29.750000014385854,12.98684310030628
CUST004339,,,,,,,0,0,0,,16,9496.05,593.503125,2063.0,48.42,0,0,16,5,5,0,0,14.00000000000109,11.484375031294395
CUST004340,,,,,,,0,0,0,,17,13072.17,768.9511764705883,2409.6,21.73,0,0,17,5,6,0,0,14.0,11.529411764705882
CUST004341,,,,,,,0,0,0,,17,10268.06,604.0035294117647,3739.61,10.52,0,0,17,5,6,0,0,14.000000000005237,11.941176470594762
CUST004342,,,,,,,0,0,0,,33,27637.479999999996,837.4993939393938,12275.96,10.46,0,0,33,7,7,0,0,17.5,11.772727281157794
CUST004343,,,,,,,0,0,0,,25,20076.27,803.0508,3817.8,40.35,0,0,25,6,6,0,0,14.00000000596453,11.620000003983794
CUST004344,,,,,,,0,0,0,,22,21064.989999999998,957.4995454545453,9252.58,31.28,0,0,22,6,4,1,0,28.0,12.568181819466561
CUST004345,,,,,,,0,0,0,,21,12972.710000000001,617.7480952380953,3275.2,52.23,0,0,21,3,8,0,0,14.000000000086738,12.000000000114564
CUST004346,,,,,,,0,0,0,,23,16797.07,730.3073913043478,2106.64,43.21,0,0,23,6,5,0,0,14.0,11.565225235997946
CUST004347,,,,,,,0,0,0,,20,17518.770000000004,875.9385000000002,5126.87,52.35,0,0,20,9,7,0,0,19.25,12.600000003247747
CUST004348,,,,,,,0,0,0,,27,21164.299999999996,783.8629629629628,2563.84,50.54,0,0,27,7,6,0,0,14.000000028549444,11.73148597174683
CUST004349,,,,,,,0,0,0,,19,16874.16,888.1136842105263,8036.1,18.41,0,0,19,3,7,1,0,26.25,12.71052631585833
CUST004350,,,,,,,0,0,0,,20,15731.94,786.597,5857.78,77.75,0,0,20,6,5,0,0,19.25,11.987500004153238
CUST004351,,,,,,,0,0,0,,15,12748.5,849.9,5316.25,26.65,0,0,15,4,5,0,0,17.5,12.600000000550422
CUST004352,,,,,,,0,0,0,,23,15435.08,671.0904347826087,4067.97,14.41,0,0,23,6,7,0,0,12.250000236247065,11.641304358097827
CUST004353,,,,,,,0,0,0,,29,31605.3,1089.8379310344828,8994.31,26.77,0,0,29,7,6,0,0,24.5,12.250000891233013
CUST004354,,,,,,,0,0,0,,21,13147.780000000002,626.084761904762,2897.93,13.34,0,0,21,6,7,0,0,14.00000003832676,12.333333360177757
CUST004355,,,,,,,0,0,0,,28,25632.159999999996,915.4342857142856,4168.7,16.22,0,0,28,3,9,0,0,14.00000004528709,11.375566940385015
CUST004356,,,,,,,0,0,1,,18,3889.9100000000003,216.10611111111112,705.41,19.0,0,0,18,7,7,12,0,26.75,24.51388891082557
CUST004357,,,,,,,0,0,0,,29,28344.6,977.4,7508.29,25.33,0,0,29,8,7,0,0,19.25,11.827685437173969
CUST004358,,,,,,,0,0,0,,24,11710.369999999999,487.9320833333333,2869.03,42.39,0,0,24,5,6,0,0,14.000043812698593,11.375001825536755
CUST004359,,,,,,,0,0,0,,16,10886.33,680.395625,4334.83,64.7,0,0,16,4,3,0,0,12.25000000078361,11.375000001675648
CUST004360,,,,,,,0,0,0,,28,22519.539999999997,804.2692857142856,5310.66,12.39,0,0,28,6,5,0,0,17.5,11.875000150309718
CUST004361,,,,,,,0,0,0,,32,32182.62,1005.706875,7403.83,16.71,0,0,32,9,8,0,0,19.25,11.867187729130533
CUST004362,,,,,,,0,0,0,,25,19579.27,783.1708,5076.69,36.73,0,0,25,6,8,0,0,19.25,11.97000967077896
CUST004363,,,,,,,0,0,0,,18,13971.069999999998,776.1705555555554,3770.84,12.29,0,0,18,4,8,0,0,14.0,11.763888888890012
CUST004364,,,,,,,0,0,0,,35,27246.380000000005,778.4680000000002,3156.93,35.23,0,0,35,7,9,0,0,14.0,11.6000045438341
CUST004365,,,,,,,0,0,0,,19,19119.380000000005,1006.2831578947371,6029.89,109.14,0,0,19,5,7,0,0,17.5,11.881579218128817
CUST004366,,,,,,,0,0,0,,26,21946.240000000005,844.086153846154,7907.99,74.83,0,0,26,5,6,0,0,17.5,12.04807965973492
CUST004367,,,,,,,0,0,0,,19,11849.43,623.6542105263158,3774.33,60.34,0,0,19,5,5,0,0,14.0,11.328947383537441
CUST004368,,,,,,,0,0,0,,21,23290.32,1109.0628571428572,10981.58,109.96,0,0,21,4,5,0,0,17.5,11.750011385448321
CUST004369,,,,,,,0,0,0,,21,10803.5,514.452380952381,1824.89,24.3,0,0,21,9,5,0,0,14.0,11.833333683348144
CUST004370,,,,,,,0,0,0,,27,19438.93,719.9603703703704,3179.6,14.05,0,0,27,7,6,0,0,14.000003028977844,11.731481694879706
CUST004371,,,,,,,0,0,0,,22,11593.49,526.9768181818182,2455.26,66.7,0,0,22,7,5,0,0,14.000000000212331,11.931818183929037
CUST004372,,,,,,,0,0,0,,25,12607.740000000002,504.30960000000005,2282.47,23.72,0,0,25,6,4,0,0,14.0,11.620000002313354
CUST004373,,,,,,,0,0,0,,20,19408.89,970.4445,2951.67,61.54,0,0,20,5,8,0,0,12.250000000189832,11.550000000285753
CUST004374,,,,,,,0,0,0,,25,9221.95,368.87800000000004,2152.21,27.62,0,0,25,9,7,0,0,14.0,11.690000025757529
CUST004375,,,,,,,0,0,0,,21,20646.95,983.1880952380952,11011.8,57.55,0,0,21,5,3,0,0,17.5,11.750001638907301
CUST004376,,,,,,,0,0,0,,26,13162.460000000001,506.2484615384616,1515.4,9.0,0,0,25,7,5,0,0,14.0,11.576923282035555
CUST004377,,,,,,,0,0,0,,22,12513.709999999997,568.8049999999998,2453.08,15.14,0,0,22,7,3,0,0,12.25000024783182,11.215909104524322
CUST004378,,,,,,,0,0,0,,26,12248.08,471.08,1628.3,42.14,0,0,26,3,8,0,0,14.0,11.71153855230446
CUST004379,,,,,,,0,0,0,,21,11507.000000000002,547.9523809523811,2369.93,52.04,0,0,21,5,5,0,0,14.00000000002166,11.750000000126139
CUST004380,,,,,,,0,0,0,,18,9587.500000000002,532.638888888889,3150.73,46.77,0,0,18,5,7,0,0,14.000000000872626,11.95833334496584
CUST004381,,,,,,,0,0,0,,28,22699.279999999995,810.6885714285712,4968.62,54.27,0,0,28,6,6,0,0,14.00000006556638,11.625045538045839
CUST004382,,,,,,,0,0,0,,21,25202.39,1200.1138095238096,3978.57,13.88,0,0,21,7,5,0,0,14.0,11.833333468583945
CUST004383,,,,,,,1,0,0,,16,11292.07,705.754375,3305.58,14.72,0,0,16,3,3,16,0,30.0,27.593750000003126
CUST004384,,,,,,,0,0,0,,37,27910.730000000003,754.3440540540541,4042.8,44.28,0,0,37,7,10,0,0,14.001224837291026,11.587871428353054
CUST004385,,,,,,,0,0,0,,23,10238.16,445.13739130434783,2302.17,31.05,0,0,22,5,7,0,0,14.0,11.71739130436802
